ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
10465,23258,1,2025-08-20,29,5,18,1103,5,26077,1,0
10466,23260,1,2021-02-28,29,6,19,1109,6,26080,1,0
10467,23261,1,2025-04-10,29,3,16,1090,3,26081,1,0
10468,23262,2,2024-11-15,29,6,19,1108,6,26083,1,0
10469,23264,2,2021-11-27,29,1,10,1030,1,26085,1,0
10470,23267,1,2022-12-13,29,1,6,1003,1,26091,1,0
10471,23268,1,2021-02-28,29,2,14,1067,2,26092,1,0
10472,23271,2,2023-05-03,29,2,13,1057,2,26097,1,0
10473,23273,2,2021-10-02,29,6,19,1110,6,26099,1,0
10474,23281,1,2021-03-22,29,2,14,1064,2,26110,1,0
10475,23284,1,2021-11-06,29,1,11,1040,1,26111,1,0
10476,23286,1,2021-08-21,29,1,9,1025,1,26115,1,0
10477,23290,1,2022-08-27,29,1,12,1045,1,26117,1,0
10478,23296,1,2024-11-28,29,2,14,1072,2,26120,1,0
10479,23297,1,2027-01-22,29,5,18,1102,5,26121,1,0
10480,23302,1,2024-04-13,29,3,15,1076,3,26123,1,0
10481,23303,1,2026-08-23,29,1,12,1048,1,26126,1,0
10482,23304,1,2025-02-02,29,1,11,1042,1,26127,1,0
10483,23305,1,2024-04-02,29,3,16,1086,3,26128,1,0
10484,23306,1,2025-01-26,29,5,18,1103,5,26129,1,0
10485,23315,1,2021-10-04,29,1,8,1016,1,26139,1,0
10486,23317,1,2024-09-29,29,1,9,1023,1,26142,1,0
10487,23318,1,2027-01-31,29,2,14,1065,2,26143,1,0
10488,23321,1,2026-12-22,29,8,21,1127,8,26144,1,0
10489,23322,1,2023-02-15,29,2,13,1062,2,26146,1,0
10490,23324,1,2023-06-20,29,5,18,1102,5,26147,1,0
10491,23325,1,2026-09-27,29,1,9,1023,1,26148,1,0
10492,23326,1,2024-07-22,29,3,16,1083,3,26149,1,0
10493,23331,1,2025-08-04,29,1,12,1046,1,26154,1,0
10494,23336,1,2022-09-18,29,7,20,1115,7,26159,1,0
10495,23338,1,2022-03-20,29,2,14,1066,2,26160,1,0
10496,23340,1,2023-01-28,29,8,21,1120,8,26163,1,0
10497,23341,1,2024-07-10,29,1,11,1039,1,26165,1,0
10498,23342,1,2022-02-19,29,1,11,1039,1,26166,1,0
10499,23343,1,2024-06-22,29,1,9,1023,1,26169,1,0
10500,23344,2,2021-07-22,29,4,17,1091,4,26171,1,0
10501,23345,1,2025-08-31,29,1,9,1026,1,26172,1,0
10502,23349,1,2025-10-17,29,5,18,1103,5,26178,1,0
10503,23350,1,2025-03-21,29,8,21,1127,8,26179,1,0
10504,23352,2,2026-09-24,29,1,8,1018,1,26183,1,0
10505,23353,1,2023-11-24,29,1,12,1052,1,26185,1,0
10506,23354,1,2022-07-13,29,1,10,1031,1,26186,1,0
10507,23356,1,2022-01-03,29,6,19,1109,6,26188,1,0
10508,23358,1,2022-04-06,29,2,14,1070,2,26190,1,0
10509,23360,1,2023-12-22,29,1,9,1027,1,26192,1,0
10510,23363,2,2027-01-05,29,8,21,1129,8,26195,1,0
10511,23365,1,2023-06-15,29,1,10,1032,1,26196,1,0
10512,23367,1,2021-11-08,29,1,11,1041,1,26198,1,0
10513,23368,1,2023-09-08,29,1,6,1009,1,26199,1,0
10514,23369,1,2024-07-01,29,1,8,1020,1,26200,1,0
10515,23371,1,2024-12-27,29,1,9,1027,1,26204,1,0
10516,23374,1,2023-12-22,29,8,21,1125,8,26205,1,0
10517,23375,1,2023-11-21,29,1,9,1024,1,26206,1,0
10518,23376,1,2023-02-13,29,8,21,1120,8,26207,1,0
10519,23377,2,2022-02-04,29,3,15,1080,3,26208,1,0
10520,23379,1,2023-06-12,29,5,18,1100,5,26210,1,0
10521,23383,2,2025-01-11,29,1,7,1012,1,26213,1,0
10522,23387,1,2021-04-06,29,3,15,1079,3,26215,1,0
10523,23388,1,2023-10-02,29,1,11,1041,1,26216,1,0
10524,23389,1,2023-05-22,29,7,20,1118,7,26217,1,0
10525,23390,2,2025-04-01,29,8,21,1123,8,26220,1,0
10526,23391,1,2025-09-28,29,8,21,1121,8,26221,1,0
10527,23394,1,2023-10-28,29,6,19,1106,6,26223,1,0
10528,23395,1,2021-07-29,29,1,8,1018,1,26225,1,0
10529,23396,1,2021-04-02,29,1,11,1041,1,26226,1,0
10530,23397,1,2026-04-02,29,1,9,1028,1,26227,1,0
10531,23399,1,2024-06-13,29,4,17,1093,4,26229,1,0
10532,23403,1,2022-08-22,29,1,12,1052,1,26231,1,0
10533,23407,1,2021-09-09,29,1,9,1025,1,26235,1,0
10534,23410,1,2022-03-18,29,1,8,1018,1,26236,1,0
10535,23415,1,2021-07-28,29,7,20,1117,7,26243,1,0
10536,23416,1,2021-03-29,29,7,20,1114,7,26246,1,0
10537,23421,1,2026-04-24,29,6,19,1110,6,26251,1,0
10538,23422,1,2024-07-27,29,3,15,1077,3,26252,1,0
10539,23423,1,2025-06-29,29,1,11,1038,1,26254,1,0
10540,23424,1,2021-11-19,29,1,11,1035,1,26256,1,0
10541,23426,1,2023-09-27,29,1,10,1029,1,26258,1,0
10542,23430,1,2026-04-16,29,1,9,1025,1,26264,1,0
10543,23435,1,2021-05-09,29,2,14,1068,2,26268,1,0
10544,23437,1,2023-06-13,29,3,16,1084,3,26269,1,0
10545,23440,1,2026-05-25,29,1,11,1039,1,26275,1,0
10546,23441,1,2026-05-29,29,1,9,1022,1,26277,1,0
10547,23442,1,2022-01-09,29,2,14,1070,2,26278,1,0
10548,23444,1,2025-03-13,29,1,7,1013,1,26281,1,0
10549,23445,1,2022-11-13,29,4,17,1092,4,26282,1,0
10550,23447,1,2023-11-07,29,3,15,1082,3,26284,1,0
10551,23450,1,2023-03-11,29,8,21,1125,8,26288,1,0
10552,23453,1,2026-10-21,29,3,16,1086,3,26291,1,0
10553,23454,1,2026-05-04,29,1,8,1020,1,26292,1,0
10554,23456,1,2023-01-17,29,1,10,1031,1,26294,1,0
10555,23458,2,2022-09-20,29,3,16,1084,3,26297,1,0
10556,23461,1,2027-01-28,29,1,12,1050,1,26299,1,0
10557,23462,1,2021-01-26,29,7,20,1112,7,26300,1,0
10558,23468,1,2023-08-15,29,4,17,1091,4,26303,1,0
10559,23469,1,2021-03-26,29,6,19,1111,6,26305,1,0
10560,23470,1,2023-03-21,29,1,7,1015,1,26307,1,0
10561,23471,1,2022-08-10,29,1,7,1010,1,26308,1,0
10562,23473,1,2025-05-19,29,3,15,1078,3,26309,1,0
10563,23479,1,2022-04-20,29,1,10,1033,1,26317,1,0
10564,23480,1,2026-06-01,29,1,9,1025,1,26319,1,0
10565,23482,2,2026-07-19,29,6,19,1106,6,26321,1,0
10566,23487,2,2024-03-29,29,6,19,1107,6,26324,1,0
10567,23488,1,2025-06-28,29,1,7,1014,1,26325,1,0
10568,23495,1,2026-07-05,29,1,8,1021,1,26329,1,0
10569,23496,1,2021-03-30,29,2,14,1067,2,26330,1,0
10570,23497,1,2021-05-03,29,1,8,1016,1,26333,1,0
10571,23500,2,2023-10-03,29,1,9,1028,1,26335,1,0
10572,23505,1,2025-11-15,29,4,17,1094,4,26338,1,0
10573,23506,1,2021-06-30,29,4,17,1094,4,26339,1,0
10574,23508,2,2022-01-17,29,8,21,1126,8,26343,1,0
10575,23515,1,2021-09-07,29,1,10,1034,1,26350,1,0
10576,23516,1,2022-12-13,29,1,8,1017,1,26353,1,0
10577,23517,1,2023-05-07,29,3,15,1082,3,26355,1,0
10578,23519,2,2022-01-20,29,1,10,1032,1,26358,1,0
10579,23524,1,2024-01-30,29,6,19,1105,6,26365,1,0
10580,23525,1,2026-07-26,29,8,21,1128,8,26367,1,0
10581,23536,1,2026-05-21,29,2,13,1057,2,26375,1,0
10582,23538,1,2024-12-30,29,1,7,1015,1,26377,1,0
10583,23539,1,2022-07-11,29,1,12,1049,1,26378,1,0
10584,23543,1,2021-12-20,29,2,14,1065,2,26382,1,0
10585,23544,1,2022-03-26,29,1,8,1017,1,26383,1,0
10586,23545,2,2026-05-16,29,1,9,1026,1,26385,1,0
10587,23549,1,2026-01-25,29,1,12,1043,1,26387,1,0
10588,23551,1,2021-10-25,29,1,6,1006,1,26389,1,0
10589,23552,1,2026-08-11,29,3,15,1076,3,26391,1,0
10590,23555,1,2026-10-13,29,3,15,1078,3,26393,1,0
10591,23556,1,2024-02-14,29,7,20,1112,7,26394,1,0
10592,23557,2,2026-11-24,29,5,18,1097,5,26395,1,0
10593,23558,1,2025-03-22,29,1,9,1026,1,26396,1,0
10594,23567,1,2022-11-05,29,8,21,1125,8,26408,1,0
10595,23568,1,2022-01-30,29,1,11,1041,1,26410,1,0
10596,23569,1,2026-09-23,29,3,16,1085,3,26411,1,0
10597,23575,2,2024-05-04,29,1,12,1048,1,26420,1,0
10598,23577,1,2025-09-03,29,3,15,1073,3,26423,1,0
10599,23579,1,2021-07-12,29,8,21,1126,8,26425,1,0
10600,23581,1,2026-07-22,29,7,20,1115,7,26431,1,0
10601,23587,2,2026-11-18,29,1,12,1049,1,26441,1,0
10602,23589,1,2021-04-26,29,4,17,1093,4,26442,1,0
10603,23590,1,2022-06-18,29,1,12,1045,1,26444,1,0
10604,23593,1,2026-03-15,29,5,18,1097,5,26446,1,0
10605,23594,1,2023-10-26,29,1,12,1051,1,26448,1,0
10606,23599,1,2025-09-11,29,3,16,1090,3,26455,1,0
10607,23600,1,2025-01-28,29,4,17,1092,4,26456,1,0
10608,23601,1,2022-06-28,29,1,12,1045,1,26457,1,0
10609,23605,1,2022-02-12,29,7,20,1114,7,26460,1,0
10610,23609,1,2024-06-03,29,1,11,1038,1,26463,1,0
10611,23610,1,2022-10-29,29,1,12,1045,1,26465,1,0
10612,23611,1,2025-08-26,29,5,18,1099,5,26467,1,0
10613,23612,2,2024-01-08,29,1,9,1024,1,26469,1,0
10614,23616,1,2024-02-16,29,8,21,1129,8,26472,1,0
10615,23618,1,2024-03-29,29,3,16,1090,3,26475,1,0
10616,23621,2,2024-02-06,29,5,18,1101,5,26479,1,0
10617,23624,1,2023-02-17,29,1,8,1017,1,26488,1,0
10618,23629,1,2022-12-30,29,2,13,1057,2,26492,1,0
10619,23630,2,2024-07-28,29,1,7,1014,1,26494,1,0
10620,23631,1,2021-12-07,29,1,8,1016,1,26496,1,0
10621,23633,1,2022-07-22,29,1,8,1017,1,26497,1,0
10622,23637,2,2026-01-09,29,2,14,1064,2,26499,1,0
10623,23638,1,2022-11-04,29,2,14,1067,2,26500,1,0
10624,23639,2,2024-10-12,29,7,20,1114,7,26502,1,0
10625,23642,1,2023-05-08,29,3,16,1086,3,26506,1,0
10626,23644,1,2023-06-01,29,7,20,1118,7,26507,1,0
10627,23646,1,2023-01-20,29,3,15,1082,3,26510,1,0
10628,23647,1,2024-12-29,29,1,9,1023,1,26511,1,0
10629,23650,2,2024-05-29,29,1,9,1028,1,26514,1,0
10630,23653,1,2026-08-16,29,8,21,1128,8,26516,1,0
10631,23654,1,2026-12-17,29,1,9,1027,1,26517,1,0
10632,23655,2,2025-11-01,29,3,16,1086,3,26518,1,0
10633,23656,1,2024-05-24,29,1,12,1052,1,26519,1,0
10634,23659,1,2024-01-04,29,1,8,1016,1,26522,1,0
10635,23661,1,2025-10-25,29,2,14,1072,2,26525,1,0
10636,23665,1,2022-02-04,29,1,11,1035,1,26527,1,0
10637,23668,1,2024-02-02,29,1,6,1002,1,26532,1,0
10638,23671,1,2021-12-02,29,5,18,1101,5,26535,1,0
10639,23675,1,2021-10-26,29,1,8,1017,1,26540,1,0
10640,23677,1,2023-02-05,29,1,10,1029,1,26541,1,0
10641,23683,1,2022-09-19,29,7,20,1118,7,26549,1,0
10642,23685,1,2022-04-24,29,7,20,1112,7,26551,1,0
10643,23686,1,2024-04-10,29,6,19,1109,6,26554,1,0
10644,23687,1,2026-07-04,29,2,13,1055,2,26555,1,0
10645,23689,1,2023-01-11,29,8,21,1129,8,26557,1,0
10646,23691,1,2021-06-04,29,7,20,1118,7,26560,1,0
10647,23693,1,2023-10-08,29,1,10,1029,1,26563,1,0
10648,23695,1,2023-05-16,29,1,8,1017,1,26567,1,0
10649,23699,1,2022-04-09,29,1,6,1005,1,26575,1,0
10650,23700,1,2026-09-28,29,4,17,1092,4,26577,1,0
10651,23701,1,2023-02-14,29,8,21,1121,8,26580,1,0
10652,23703,1,2022-12-14,29,3,16,1088,3,26581,1,0
10653,23708,1,2027-01-25,29,5,18,1101,5,26589,1,0
10654,23709,1,2026-04-18,29,1,7,1015,1,26591,1,0
10655,23711,1,2025-02-06,29,5,18,1102,5,26594,1,0
10656,23714,1,2025-11-06,29,1,7,1014,1,26598,1,0
10657,23716,1,2022-08-28,29,1,8,1019,1,26599,1,0
10658,23718,1,2026-06-05,29,2,14,1066,2,26603,1,0
10659,23726,1,2022-01-10,29,3,15,1077,3,26613,1,0
10660,23732,1,2021-12-06,29,1,9,1027,1,26618,1,0
10661,23734,1,2025-07-27,29,5,18,1098,5,26620,1,0
10662,23735,1,2021-03-18,29,4,17,1096,4,26621,1,0
10663,23737,1,2023-10-23,29,1,9,1024,1,26623,1,0
10664,23738,1,2023-11-07,29,1,9,1025,1,26625,1,0
10665,23739,2,2024-06-16,29,1,12,1046,1,26626,1,0
10666,23741,1,2023-06-27,29,1,12,1043,1,26627,1,0
10667,23743,1,2027-02-17,29,5,18,1104,5,26629,1,0
10668,23751,2,2025-06-14,29,6,19,1106,6,26640,1,0
10669,23752,1,2026-06-12,29,1,12,1051,1,26643,1,0
10670,23757,1,2025-05-18,29,3,15,1075,3,26650,1,0
10671,23759,1,2023-07-18,29,7,20,1116,7,26651,1,0
10672,23762,1,2022-01-23,29,8,21,1129,8,26655,1,0
10673,23764,1,2023-01-24,29,2,13,1054,2,26656,1,0
10674,23770,1,2026-01-26,29,1,6,1008,1,26663,1,0
10675,23777,1,2025-05-12,29,3,15,1082,3,26669,1,0
10676,23778,1,2027-01-19,29,1,11,1036,1,26670,1,0
10677,23779,1,2023-10-03,29,6,19,1109,6,26671,1,0
10678,23782,1,2025-10-05,29,2,14,1072,2,26674,1,0
10679,23784,1,2025-07-23,29,1,10,1034,1,26677,1,0
10680,23786,2,2026-11-18,29,5,18,1097,5,26678,1,0
10681,23787,1,2022-02-05,29,8,21,1122,8,26681,1,0
10682,23789,1,2026-08-16,29,1,7,1010,1,26685,1,0
10683,23790,1,2021-06-24,29,3,15,1077,3,26688,1,0
10684,23791,1,2021-04-30,29,2,14,1068,2,26689,1,0
10685,23792,1,2022-12-25,29,1,11,1040,1,26690,1,0
10686,23793,1,2021-04-26,29,1,11,1042,1,26691,1,0
10687,23795,1,2022-11-16,29,1,12,1047,1,26692,1,0
10688,23796,1,2024-10-10,29,6,19,1105,6,26693,1,0
10689,23797,2,2026-05-22,29,3,16,1090,3,26696,1,0
10690,23799,1,2021-04-18,29,3,15,1081,3,26699,1,0
10691,23801,1,2021-09-26,29,1,7,1015,1,26703,1,0
10692,23802,1,2022-04-06,29,8,21,1126,8,26704,1,0
10693,23803,1,2021-08-01,29,1,8,1016,1,26705,1,0
10694,23804,1,2024-05-29,29,8,21,1123,8,26706,1,0
10695,23805,1,2025-12-13,29,1,6,1007,1,26707,1,0
10696,23806,1,2027-01-23,29,1,6,1007,1,26708,1,0
10697,23807,1,2025-02-26,29,1,9,1026,1,26711,1,0
10698,23808,1,2023-11-12,29,2,14,1063,2,26713,1,0
10699,23811,1,2026-03-02,29,5,18,1104,5,26716,1,0
10700,23812,1,2022-12-09,29,3,15,1081,3,26717,1,0
10701,23815,1,2024-07-18,29,4,17,1091,4,26719,1,0
10702,23817,1,2021-03-22,29,8,21,1125,8,26721,1,0
10703,23818,1,2026-06-11,29,1,6,1005,1,26723,1,0
10704,23820,1,2022-02-14,29,1,10,1033,1,26724,1,0
10705,23822,1,2023-11-08,29,1,7,1011,1,26725,1,0
10706,23826,1,2022-10-14,29,1,12,1048,1,26729,1,0
10707,23829,1,2022-11-06,29,1,7,1014,1,26732,1,0
10708,23830,1,2026-11-12,29,8,21,1124,8,26734,1,0
10709,23833,1,2024-09-19,29,7,20,1114,7,26738,1,0
10710,23834,1,2024-02-28,29,1,7,1013,1,26740,1,0
10711,23840,2,2023-09-19,29,1,11,1036,1,26749,1,0
10712,23846,1,2022-12-25,29,5,18,1100,5,26751,1,0
10713,23847,1,2021-05-28,29,6,19,1111,6,26753,1,0
10714,23848,1,2022-02-06,29,1,12,1051,1,26754,1,0
10715,23849,1,2026-05-15,29,6,19,1111,6,26755,1,0
10716,23854,1,2021-05-28,29,3,15,1078,3,26758,1,0
10717,23855,1,2021-06-19,29,1,9,1024,1,26759,1,0
10718,23861,1,2024-08-19,29,3,15,1074,3,26766,1,0
10719,23863,1,2021-04-05,29,1,11,1037,1,26771,1,0
10720,23864,1,2023-10-10,29,5,18,1104,5,26772,1,0
10721,23870,1,2023-03-12,29,6,19,1111,6,26776,1,0
10722,23871,2,2021-12-18,29,1,6,1007,1,26777,1,0
10723,23872,1,2021-06-04,29,1,12,1050,1,26778,1,0
10724,23874,2,2024-09-30,29,4,17,1092,4,26782,1,0
10725,23876,1,2025-04-26,29,7,20,1119,7,26784,1,0
10726,23877,1,2023-01-19,29,4,17,1092,4,26785,1,0
10727,23878,1,2025-06-02,29,2,13,1056,2,26786,1,0
10728,23880,1,2023-11-25,29,6,19,1111,6,26789,1,0
10729,23881,1,2021-12-28,29,1,8,1021,1,26790,1,0
10730,23886,1,2023-08-01,29,1,8,1019,1,26794,1,0
10731,23888,1,2025-03-29,29,1,6,1003,1,26797,1,0
10732,23889,2,2024-06-15,29,1,10,1033,1,26800,1,0
10733,23890,1,2025-07-10,29,4,17,1094,4,26802,1,0
10734,23891,1,2026-01-14,29,1,8,1017,1,26804,1,0
10735,23896,1,2027-03-02,29,1,8,1018,1,26810,1,0
10736,23899,1,2025-10-24,29,1,6,1006,1,26815,1,0
10737,23901,1,2026-02-01,29,1,11,1035,1,26817,1,0
10738,23905,1,2021-11-16,29,5,18,1099,5,26821,1,0
10739,23910,1,2024-08-25,29,4,17,1095,4,26826,1,0
10740,23919,1,2023-08-07,29,1,12,1044,1,26832,1,0
10741,23920,1,2025-05-25,29,3,15,1074,3,26833,1,0
10742,23921,1,2026-04-05,29,8,21,1125,8,26835,1,0
10743,23922,1,2025-02-12,29,1,9,1028,1,26836,1,0
10744,23927,1,2021-06-11,29,1,6,1001,1,26844,1,0
10745,23929,1,2024-04-06,29,1,12,1046,1,26845,1,0
10746,23930,1,2026-05-31,29,1,9,1028,1,26846,1,0
10747,23931,1,2023-02-16,29,1,9,1024,1,26847,1,0
10748,23937,1,2022-08-14,29,2,13,1060,2,26850,1,0
10749,23939,1,2021-12-22,29,1,9,1025,1,26853,1,0
10750,23940,1,2023-05-12,29,7,20,1115,7,26856,1,0
10751,23941,1,2025-07-02,29,1,11,1036,1,26858,1,0
10752,23944,2,2023-09-16,29,1,10,1033,1,26862,1,0
10753,23946,1,2021-05-02,29,1,7,1014,1,26865,1,0
10754,23948,1,2021-11-28,29,2,14,1066,2,26867,1,0
10755,23952,1,2025-04-20,29,1,10,1034,1,26869,1,0
10756,23953,1,2022-01-07,29,1,10,1029,1,26870,1,0
10757,23954,1,2021-08-06,29,1,8,1020,1,26872,1,0
10758,23957,1,2021-11-28,29,1,8,1019,1,26878,1,0
10759,23958,1,2025-05-31,29,1,10,1029,1,26880,1,0
10760,23960,1,2022-02-09,29,3,15,1073,3,26883,1,0
10761,23961,1,2022-07-21,29,5,18,1104,5,26886,1,0
10762,23969,1,2021-12-04,29,1,11,1036,1,26892,1,0
10763,23970,1,2026-10-13,29,3,15,1073,3,26893,1,0
10764,23971,2,2025-05-03,29,1,9,1024,1,26895,1,0
10765,23972,1,2023-08-11,29,5,18,1098,5,26896,1,0
10766,23975,1,2026-05-17,29,1,6,1008,1,26900,1,0
10767,23976,1,2027-02-24,29,1,11,1039,1,26902,1,0
10768,23977,1,2026-02-06,29,7,20,1112,7,26903,1,0
10769,23979,1,2021-11-09,29,2,13,1059,2,26904,1,0
10770,23980,1,2021-03-25,29,4,17,1092,4,26906,1,0
10771,23986,1,2024-07-11,29,1,12,1052,1,26912,1,0
10772,23989,1,2026-08-10,29,2,14,1069,2,26915,1,0
10773,23990,1,2025-11-27,29,8,21,1125,8,26916,1,0
10774,23993,1,2025-06-06,29,3,15,1081,3,26918,1,0
10775,23995,1,2021-01-27,29,1,9,1023,1,26919,1,0
10776,24000,2,2022-06-08,29,1,10,1029,1,26922,1,0
10777,24002,1,2025-07-22,29,2,14,1069,2,26925,1,0
10778,24003,1,2024-05-17,29,2,13,1058,2,26927,1,0
10779,24005,1,2021-08-07,29,1,7,1010,1,26928,1,0
10780,24006,1,2021-02-20,29,6,19,1106,6,26929,1,0
10781,24010,1,2021-10-03,29,7,20,1115,7,26935,1,0
10782,24011,2,2026-08-21,29,1,11,1035,1,26937,1,0
10783,24012,1,2024-01-12,29,2,14,1065,2,26938,1,0
10784,24013,1,2022-09-09,29,1,11,1039,1,26939,1,0
10785,24016,1,2021-11-01,29,4,17,1096,4,26941,1,0
10786,24017,1,2026-05-14,29,1,8,1017,1,26942,1,0
10787,24018,1,2027-01-03,29,4,17,1095,4,26944,1,0
10788,24020,1,2025-07-22,29,4,17,1096,4,26947,1,0
10789,24021,1,2023-10-19,29,1,8,1019,1,26949,1,0
10790,24026,1,2024-03-21,29,1,8,1017,1,26955,1,0
10791,24027,1,2021-05-13,29,3,16,1090,3,26957,1,0
10792,24028,1,2022-04-04,29,1,10,1029,1,26958,1,0
10793,24029,1,2021-12-05,29,1,10,1030,1,26959,1,0
10794,24031,1,2022-09-15,29,1,8,1018,1,26964,1,0
10795,24037,1,2021-08-01,29,1,10,1033,1,26967,1,0
10796,24038,1,2025-02-12,29,1,6,1003,1,26969,1,0
10797,24039,1,2021-08-05,29,1,8,1016,1,26970,1,0
10798,24040,1,2022-11-26,29,1,6,1008,1,26972,1,0
10799,24044,1,2026-05-26,29,1,10,1029,1,26974,1,0
10800,24045,1,2025-05-14,29,1,11,1039,1,26976,1,0
10801,24046,1,2022-03-05,29,3,16,1086,3,26979,1,0
10802,24047,1,2023-04-02,29,7,20,1117,7,26982,1,0
10803,24048,1,2022-06-14,29,1,8,1019,1,26983,1,0
10804,24049,1,2022-05-18,29,7,20,1117,7,26986,1,0
10805,24052,1,2026-10-18,29,1,9,1025,1,26989,1,0
10806,24053,1,2024-12-06,29,3,15,1082,3,26991,1,0
10807,24056,1,2026-03-08,29,3,16,1089,3,26993,1,0
10808,24057,1,2021-04-21,29,7,20,1112,7,26994,1,0
10809,24060,1,2026-05-06,29,1,9,1027,1,26999,1,0
10810,24064,1,2024-10-20,29,1,9,1026,1,27005,1,0
10811,24065,2,2025-09-07,29,2,13,1061,2,27006,1,0
10812,24066,1,2023-09-15,29,1,11,1040,1,27009,1,0
10813,24068,2,2021-05-12,29,1,8,1020,1,27011,1,0
10814,24069,1,2022-11-02,29,3,15,1078,3,27013,1,0
10815,24072,1,2024-07-14,29,2,14,1064,2,27016,1,0
10816,24075,1,2021-02-10,29,4,17,1091,4,27019,1,0
10817,24076,2,2021-03-12,29,5,18,1102,5,27020,1,0
10818,24077,1,2026-01-05,29,6,19,1106,6,27022,1,0
10819,24083,2,2021-03-13,29,1,7,1013,1,27027,1,0
10820,24084,1,2023-03-08,29,3,16,1089,3,27030,1,0
10821,24090,1,2024-05-28,29,1,7,1011,1,27034,1,0
10822,24094,1,2026-12-16,29,3,16,1085,3,27037,1,0
10823,24095,1,2022-10-03,29,1,12,1045,1,27039,1,0
10824,24097,1,2027-02-10,29,6,19,1105,6,27041,1,0
10825,24098,2,2024-05-23,29,1,8,1016,1,27044,1,0
10826,24102,1,2021-04-08,29,8,21,1120,8,27047,1,0
10827,24105,1,2021-03-02,29,3,15,1077,3,27049,1,0
10828,24106,1,2021-08-24,29,7,20,1115,7,27050,1,0
10829,24107,1,2022-08-04,29,3,16,1087,3,27052,1,0
10830,24108,1,2025-01-07,29,7,20,1115,7,27053,1,0
10831,24110,1,2025-08-23,29,3,16,1083,3,27056,1,0
10832,24114,1,2023-09-25,29,3,15,1080,3,27058,1,0
10833,24115,1,2021-12-26,29,1,9,1025,1,27059,1,0
10834,24116,2,2024-08-11,29,3,15,1075,3,27060,1,0
10835,24118,1,2023-04-06,29,1,9,1026,1,27061,1,0
10836,24120,1,2026-10-07,29,1,8,1019,1,27064,1,0
10837,24122,1,2021-09-19,29,2,14,1071,2,27066,1,0
10838,24123,2,2023-11-26,29,1,11,1038,1,27067,1,0
10839,24128,2,2026-04-26,29,2,14,1065,2,27072,1,0
10840,24130,1,2025-10-08,29,1,11,1038,1,27074,1,0
10841,24131,1,2021-10-22,29,8,21,1125,8,27077,1,0
10842,24133,2,2021-03-25,29,2,14,1067,2,27080,1,0
10843,24135,1,2025-03-05,29,1,8,1018,1,27083,1,0
10844,24137,2,2022-04-21,29,1,8,1016,1,27085,1,0
10845,24138,1,2023-09-29,29,1,9,1024,1,27087,1,0
10846,24139,1,2025-04-01,29,1,6,1004,1,27088,1,0
10847,24141,1,2026-01-14,29,4,17,1092,4,27091,1,0
10848,24144,1,2022-10-22,29,7,20,1117,7,27097,1,0
10849,24145,1,2023-07-10,29,5,18,1103,5,27098,1,0
10850,24146,1,2026-07-03,29,2,14,1069,2,27099,1,0
10851,24148,1,2021-03-01,29,7,20,1113,7,27103,1,0
10852,24153,1,2025-11-08,29,4,17,1093,4,27106,1,0
10853,24158,1,2025-02-17,29,2,14,1071,2,27111,1,0
10854,24160,1,2022-09-08,29,4,17,1096,4,27114,1,0
10855,24163,1,2022-01-24,29,4,17,1091,4,27116,1,0
10856,24166,1,2024-12-29,29,1,11,1036,1,27118,1,0
10857,24167,1,2024-05-14,29,1,9,1023,1,27119,1,0
10858,24168,1,2022-05-07,29,1,7,1011,1,27120,1,0
10859,24169,1,2023-02-18,29,1,9,1024,1,27121,1,0
10860,24170,1,2026-06-03,29,3,16,1085,3,27124,1,0
10861,24171,1,2025-01-05,29,1,7,1014,1,27125,1,0
10862,24172,1,2023-09-26,29,1,7,1013,1,27127,1,0
10863,24176,1,2026-06-26,29,1,9,1028,1,27131,1,0
10864,24180,1,2022-04-03,29,2,14,1070,2,27135,1,0
10865,24184,1,2024-03-21,29,1,10,1029,1,27138,1,0
10866,24185,1,2026-01-07,29,1,11,1037,1,27141,1,0
10867,24186,1,2022-10-02,29,1,11,1036,1,27142,1,0
10868,24189,1,2024-02-27,29,3,15,1075,3,27144,1,0
10869,24190,1,2025-02-14,29,2,13,1060,2,27145,1,0
10870,24193,1,2024-05-15,29,5,18,1102,5,27148,1,0
10871,24197,1,2026-10-22,29,4,17,1095,4,27151,1,0
10872,24200,1,2023-03-03,29,1,10,1033,1,27153,1,0
10873,24203,1,2022-03-01,29,1,7,1011,1,27154,1,0
10874,24204,1,2022-12-30,29,1,11,1040,1,27156,1,0
10875,24206,1,2025-11-15,29,6,19,1106,6,27158,1,0
10876,24207,1,2022-11-21,29,1,10,1033,1,27159,1,0
10877,24210,1,2023-09-30,29,5,18,1098,5,27161,1,0
10878,24213,1,2025-01-16,29,2,14,1064,2,27165,1,0
10879,24214,1,2021-03-17,29,2,13,1057,2,27166,1,0
10880,24215,1,2021-09-03,29,2,14,1063,2,27167,1,0
10881,24216,1,2021-03-10,29,3,15,1077,3,27168,1,0
10882,24217,1,2024-06-10,29,1,7,1013,1,27169,1,0
10883,24218,1,2022-02-02,29,2,14,1065,2,27170,1,0
10884,24221,1,2023-08-29,29,1,12,1050,1,27174,1,0
