CSID,CaseMasterID,csdate,cstype,PolicePersonID
17104,24440,2021-04-26 00:00:00,A,1022
17105,24441,2025-09-24 00:00:00,A,1096
17106,24444,2027-07-28 00:00:00,C,1084
17107,24445,2025-12-22 00:00:00,C,1032
17108,24447,2023-11-14 00:00:00,A,1118
17109,24449,2024-02-21 00:00:00,C,1041
17110,24450,2023-03-26 00:00:00,A,1005
17111,24452,2026-09-10 00:00:00,A,1111
17112,24453,2024-08-07 00:00:00,A,1126
17113,24454,2026-09-13 00:00:00,C,1115
17114,24456,2025-05-26 00:00:00,A,1068
17115,24457,2026-03-28 00:00:00,C,1068
17116,24458,2024-02-20 00:00:00,A,1118
17117,24459,2021-03-16 00:00:00,C,1012
17118,24460,2026-05-06 00:00:00,A,1127
17119,24461,2023-12-29 00:00:00,A,1011
17120,24464,2023-04-08 00:00:00,A,1014
17121,24465,2026-03-05 00:00:00,A,1090
17122,24466,2023-11-02 00:00:00,A,1098
17123,24470,2027-04-22 00:00:00,A,1069
17124,24471,2026-12-18 00:00:00,A,1009
17125,24472,2025-04-12 00:00:00,A,1026
17126,24473,2023-02-04 00:00:00,C,1055
17127,24474,2025-02-08 00:00:00,A,1048
17128,24475,2022-12-27 00:00:00,C,1104
17129,24476,2022-10-15 00:00:00,A,1053
17130,24478,2026-10-29 00:00:00,A,1031
17131,24480,2022-04-18 00:00:00,A,1030
17132,24483,2023-07-06 00:00:00,C,1009
17133,24484,2021-11-21 00:00:00,C,1120
17134,24485,2023-10-30 00:00:00,A,1086
17135,24487,2023-01-01 00:00:00,C,1091
17136,24489,2023-12-14 00:00:00,C,1009
17137,24490,2023-06-17 00:00:00,A,1120
17138,24491,2022-09-15 00:00:00,C,1002
17139,24492,2026-12-03 00:00:00,A,1110
17140,24493,2023-04-17 00:00:00,A,1014
17141,24494,2026-10-22 00:00:00,A,1124
17142,24495,2023-04-23 00:00:00,A,1024
17143,24497,2023-10-30 00:00:00,A,1093
17144,24500,2022-09-27 00:00:00,A,1017
17145,24501,2025-10-01 00:00:00,A,1045
17146,24502,2022-09-24 00:00:00,A,1025
17147,24503,2022-09-10 00:00:00,A,1081
17148,24504,2025-11-08 00:00:00,B,1098
17149,24505,2022-11-20 00:00:00,C,1115
17150,24506,2026-07-11 00:00:00,A,1073
17151,24507,2023-02-23 00:00:00,A,1088
17152,24508,2025-01-18 00:00:00,C,1008
17153,24509,2025-03-10 00:00:00,C,1010
17154,24511,2026-08-08 00:00:00,A,1122
17155,24512,2027-03-27 00:00:00,A,1108
17156,24513,2026-03-06 00:00:00,A,1036
17157,24514,2026-11-22 00:00:00,A,1024
17158,24515,2027-01-17 00:00:00,A,1083
17159,24516,2025-05-20 00:00:00,C,1081
17160,24518,2022-10-16 00:00:00,A,1027
17161,24519,2026-08-19 00:00:00,C,1060
17162,24521,2024-08-03 00:00:00,A,1104
17163,24522,2021-09-01 00:00:00,A,1046
17164,24523,2024-01-06 00:00:00,A,1095
17165,24524,2027-01-06 00:00:00,A,1118
17166,24525,2022-07-10 00:00:00,A,1120
17167,24528,2026-08-03 00:00:00,C,1097
17168,24530,2026-07-21 00:00:00,C,1056
17169,24531,2023-06-15 00:00:00,C,1044
17170,24535,2022-03-24 00:00:00,C,1070
17171,24537,2025-04-28 00:00:00,A,1008
17172,24538,2022-02-18 00:00:00,C,1021
17173,24539,2026-09-14 00:00:00,C,1004
17174,24541,2022-12-20 00:00:00,A,1078
17175,24542,2024-08-08 00:00:00,C,1085
17176,24543,2022-12-18 00:00:00,C,1071
17177,24545,2027-03-29 00:00:00,C,1101
17178,24546,2025-06-25 00:00:00,C,1080
17179,24548,2021-11-06 00:00:00,C,1034
17180,24549,2027-05-23 00:00:00,A,1059
17181,24551,2025-10-24 00:00:00,A,1037
17182,24553,2025-06-22 00:00:00,C,1034
17183,24555,2026-02-25 00:00:00,A,1100
17184,24556,2026-02-15 00:00:00,C,1116
17185,24557,2024-06-24 00:00:00,A,1062
17186,24558,2025-07-16 00:00:00,A,1039
17187,24561,2021-05-24 00:00:00,A,1104
17188,24562,2021-10-15 00:00:00,B,1082
17189,24564,2025-11-30 00:00:00,A,1051
17190,24565,2023-12-21 00:00:00,C,1047
17191,24566,2022-02-06 00:00:00,A,1016
17192,24567,2023-04-13 00:00:00,A,1011
17193,24568,2021-07-19 00:00:00,A,1029
17194,24570,2025-05-20 00:00:00,C,1019
17195,24572,2024-08-18 00:00:00,A,1066
17196,24573,2024-10-10 00:00:00,A,1013
17197,24575,2025-05-05 00:00:00,A,1091
17198,24577,2027-02-02 00:00:00,A,1065
17199,24580,2024-01-11 00:00:00,A,1017
17200,24581,2026-04-17 00:00:00,A,1004
17201,24583,2021-11-19 00:00:00,C,1020
17202,24584,2023-08-02 00:00:00,A,1108
17203,24588,2024-02-12 00:00:00,A,1089
17204,24590,2026-01-04 00:00:00,A,1015
17205,24591,2026-10-06 00:00:00,A,1057
17206,24592,2022-04-06 00:00:00,B,1012
17207,24593,2021-09-02 00:00:00,A,1020
17208,24598,2026-08-22 00:00:00,A,1103
17209,24601,2026-06-12 00:00:00,C,1089
17210,24603,2022-11-01 00:00:00,A,1051
17211,24604,2025-03-24 00:00:00,C,1114
17212,24605,2024-04-21 00:00:00,A,1052
17213,24606,2024-11-26 00:00:00,A,1075
17214,24608,2025-09-17 00:00:00,A,1053
17215,24612,2022-11-15 00:00:00,A,1045
17216,24613,2022-08-15 00:00:00,A,1124
17217,24614,2021-09-18 00:00:00,A,1020
17218,24615,2024-04-12 00:00:00,C,1014
17219,24617,2023-03-15 00:00:00,A,1059
17220,24618,2023-04-05 00:00:00,C,1006
17221,24620,2025-11-11 00:00:00,A,1084
17222,24621,2026-06-28 00:00:00,A,1042
17223,24622,2026-09-17 00:00:00,A,1040
17224,24625,2023-11-07 00:00:00,A,1068
17225,24626,2021-10-20 00:00:00,A,1100
17226,24627,2027-06-23 00:00:00,C,1063
17227,24629,2025-06-20 00:00:00,A,1085
17228,24630,2026-10-06 00:00:00,A,1114
17229,24631,2025-11-25 00:00:00,A,1035
17230,24632,2021-10-17 00:00:00,A,1099
17231,24634,2026-01-18 00:00:00,C,1033
17232,24636,2023-11-17 00:00:00,A,1024
17233,24637,2024-05-15 00:00:00,C,1013
17234,24638,2027-03-11 00:00:00,A,1035
17235,24640,2025-06-13 00:00:00,C,1088
17236,24642,2026-11-15 00:00:00,A,1117
17237,24643,2022-06-01 00:00:00,A,1027
17238,24644,2027-02-04 00:00:00,A,1099
17239,24645,2023-04-25 00:00:00,A,1055
17240,24646,2026-06-14 00:00:00,B,1107
17241,24647,2024-09-27 00:00:00,C,1021
17242,24648,2021-10-21 00:00:00,C,1023
17243,24649,2024-08-23 00:00:00,A,1001
17244,24650,2024-02-16 00:00:00,A,1051
17245,24651,2022-08-04 00:00:00,A,1011
17246,24652,2022-08-24 00:00:00,A,1036
17247,24654,2023-05-17 00:00:00,C,1123
17248,24655,2023-03-26 00:00:00,A,1119
17249,24657,2025-06-11 00:00:00,A,1095
17250,24658,2027-08-09 00:00:00,A,1025
17251,24659,2027-01-10 00:00:00,A,1113
17252,24661,2025-01-19 00:00:00,A,1052
17253,24663,2027-01-28 00:00:00,C,1024
17254,24664,2026-02-17 00:00:00,A,1091
17255,24668,2027-02-14 00:00:00,A,1116
17256,24669,2022-12-23 00:00:00,A,1101
17257,24670,2023-11-06 00:00:00,C,1093
17258,24672,2023-11-14 00:00:00,A,1036
17259,24673,2025-07-09 00:00:00,A,1112
17260,24674,2022-01-29 00:00:00,A,1028
17261,24676,2026-02-27 00:00:00,C,1043
17262,24677,2023-03-06 00:00:00,A,1089
17263,24679,2024-01-09 00:00:00,A,1058
17264,24681,2021-11-21 00:00:00,A,1016
17265,24682,2026-12-13 00:00:00,A,1039
17266,24683,2024-05-08 00:00:00,C,1021
17267,24684,2025-12-07 00:00:00,C,1088
17268,24686,2023-09-20 00:00:00,A,1106
17269,24690,2022-12-26 00:00:00,C,1126
17270,24691,2026-09-28 00:00:00,B,1022
17271,24692,2026-04-09 00:00:00,A,1098
17272,24694,2026-03-19 00:00:00,C,1114
17273,24696,2022-01-13 00:00:00,A,1031
17274,24698,2024-04-05 00:00:00,A,1094
17275,24699,2023-04-24 00:00:00,A,1025
17276,24700,2021-04-12 00:00:00,C,1112
17277,24701,2027-06-17 00:00:00,A,1026
17278,24702,2023-12-13 00:00:00,A,1030
17279,24703,2025-05-23 00:00:00,A,1100
17280,24705,2025-06-25 00:00:00,A,1126
17281,24707,2023-09-17 00:00:00,A,1068
17282,24708,2025-03-22 00:00:00,C,1081
17283,24709,2025-09-06 00:00:00,A,1040
17284,24710,2027-04-18 00:00:00,A,1125
17285,24711,2027-01-07 00:00:00,A,1021
17286,24712,2026-02-14 00:00:00,C,1049
17287,24713,2025-10-16 00:00:00,A,1021
17288,24714,2025-04-23 00:00:00,A,1102
17289,24715,2025-04-09 00:00:00,A,1097
17290,24716,2022-11-20 00:00:00,A,1091
17291,24717,2026-06-16 00:00:00,A,1056
17292,24719,2024-04-07 00:00:00,A,1047
17293,24721,2022-04-19 00:00:00,C,1023
17294,24722,2024-11-14 00:00:00,A,1015
17295,24723,2025-01-03 00:00:00,A,1122
17296,24724,2023-05-22 00:00:00,A,1032
17297,24725,2023-05-02 00:00:00,A,1021
17298,24726,2024-12-28 00:00:00,A,1113
17299,24728,2026-02-12 00:00:00,A,1057
17300,24729,2026-02-09 00:00:00,A,1118
17301,24730,2026-10-26 00:00:00,C,1083
17302,24731,2021-10-02 00:00:00,C,1037
17303,24732,2022-07-07 00:00:00,A,1020
17304,24733,2026-12-19 00:00:00,A,1022
17305,24734,2024-09-10 00:00:00,C,1106
17306,24735,2025-04-30 00:00:00,A,1002
17307,24737,2025-03-24 00:00:00,A,1050
17308,24739,2025-11-06 00:00:00,C,1109
17309,24740,2024-01-27 00:00:00,A,1110
17310,24741,2024-07-26 00:00:00,C,1031
17311,24742,2024-08-01 00:00:00,A,1042
17312,24745,2027-05-10 00:00:00,B,1013
17313,24746,2024-11-09 00:00:00,A,1117
17314,24747,2025-09-01 00:00:00,A,1061
17315,24748,2024-07-01 00:00:00,A,1053
17316,24749,2022-09-06 00:00:00,C,1077
17317,24750,2025-03-17 00:00:00,A,1047
17318,24751,2023-05-12 00:00:00,A,1032
17319,24752,2025-05-22 00:00:00,A,1115
17320,24753,2023-05-06 00:00:00,A,1100
17321,24754,2026-02-18 00:00:00,C,1128
17322,24755,2023-08-18 00:00:00,C,1092
17323,24756,2025-01-10 00:00:00,A,1088
17324,24757,2024-03-11 00:00:00,C,1098
17325,24758,2026-11-03 00:00:00,C,1019
17326,24760,2021-03-27 00:00:00,B,1094
17327,24762,2023-04-28 00:00:00,A,1095
17328,24763,2024-10-07 00:00:00,C,1095
17329,24764,2021-12-07 00:00:00,A,1034
17330,24766,2022-07-03 00:00:00,B,1097
17331,24767,2021-11-27 00:00:00,C,1042
17332,24769,2025-11-15 00:00:00,A,1108
17333,24770,2027-08-08 00:00:00,A,1078
17334,24771,2026-12-03 00:00:00,A,1056
17335,24772,2023-10-26 00:00:00,A,1096
17336,24773,2024-06-01 00:00:00,C,1035
17337,24774,2024-08-30 00:00:00,A,1055
17338,24775,2024-01-30 00:00:00,A,1017
17339,24776,2026-07-02 00:00:00,A,1084
17340,24777,2025-08-08 00:00:00,C,1032
17341,24778,2022-03-23 00:00:00,A,1125
17342,24779,2023-11-12 00:00:00,A,1012
17343,24780,2024-01-28 00:00:00,A,1031
17344,24781,2026-04-10 00:00:00,A,1057
17345,24783,2027-08-04 00:00:00,C,1097
17346,24785,2024-01-09 00:00:00,C,1087
17347,24786,2022-05-31 00:00:00,C,1071
17348,24787,2024-01-04 00:00:00,A,1013
17349,24789,2025-10-12 00:00:00,C,1049
17350,24792,2024-12-14 00:00:00,A,1026
17351,24796,2024-04-11 00:00:00,C,1025
17352,24797,2022-04-17 00:00:00,A,1032
17353,24801,2026-02-12 00:00:00,A,1023
17354,24802,2022-11-06 00:00:00,A,1036
17355,24803,2021-05-17 00:00:00,A,1016
17356,24805,2027-01-16 00:00:00,C,1040
17357,24806,2022-05-09 00:00:00,A,1069
17358,24807,2026-10-31 00:00:00,A,1050
17359,24810,2026-07-21 00:00:00,A,1099
17360,24811,2023-08-09 00:00:00,A,1056
17361,24812,2021-06-08 00:00:00,A,1046
17362,24813,2026-03-26 00:00:00,C,1074
17363,24815,2021-11-05 00:00:00,C,1004
17364,24816,2025-05-04 00:00:00,A,1035
17365,24818,2026-08-23 00:00:00,A,1091
17366,24821,2025-10-02 00:00:00,A,1097
17367,24822,2026-02-15 00:00:00,C,1115
17368,24823,2021-07-26 00:00:00,A,1079
17369,24824,2025-08-21 00:00:00,A,1048
17370,24826,2023-04-22 00:00:00,A,1092
17371,24827,2026-07-21 00:00:00,A,1110
17372,24828,2025-05-18 00:00:00,A,1123
17373,24829,2023-01-30 00:00:00,C,1105
17374,24830,2025-03-06 00:00:00,A,1031
17375,24831,2025-12-24 00:00:00,B,1108
17376,24832,2025-05-28 00:00:00,C,1014
17377,24833,2021-07-29 00:00:00,A,1096
17378,24834,2025-10-05 00:00:00,A,1007
17379,24835,2026-08-23 00:00:00,C,1083
17380,24836,2025-08-03 00:00:00,C,1094
17381,24837,2026-02-26 00:00:00,A,1013
17382,24838,2025-07-11 00:00:00,A,1078
17383,24839,2025-03-07 00:00:00,C,1023
17384,24842,2025-02-02 00:00:00,A,1024
17385,24843,2024-05-16 00:00:00,C,1107
17386,24844,2024-10-24 00:00:00,A,1100
17387,24845,2025-05-24 00:00:00,A,1081
17388,24846,2026-01-14 00:00:00,A,1068
17389,24848,2024-10-03 00:00:00,A,1009
17390,24849,2025-06-04 00:00:00,A,1061
17391,24851,2024-12-13 00:00:00,B,1037
17392,24852,2025-12-20 00:00:00,A,1123
17393,24854,2024-07-11 00:00:00,A,1103
17394,24855,2027-01-18 00:00:00,C,1091
17395,24856,2025-09-23 00:00:00,C,1095
17396,24857,2022-08-23 00:00:00,A,1105
17397,24858,2023-12-02 00:00:00,C,1081
17398,24860,2027-05-24 00:00:00,B,1015
17399,24862,2022-07-08 00:00:00,A,1089
17400,24863,2026-09-15 00:00:00,C,1125
17401,24864,2024-10-26 00:00:00,A,1027
17402,24865,2023-12-06 00:00:00,A,1104
17403,24867,2025-04-23 00:00:00,A,1109
17404,24871,2022-01-19 00:00:00,C,1105
17405,24872,2023-09-23 00:00:00,A,1071
17406,24874,2023-03-30 00:00:00,C,1041
17407,24875,2026-02-12 00:00:00,C,1119
17408,24876,2023-07-11 00:00:00,A,1112
17409,24877,2024-08-28 00:00:00,C,1066
17410,24878,2026-12-11 00:00:00,A,1065
17411,24879,2026-03-29 00:00:00,A,1052
17412,24880,2022-12-08 00:00:00,C,1057
17413,24883,2021-06-15 00:00:00,B,1069
17414,24884,2024-09-17 00:00:00,A,1014
17415,24885,2024-05-21 00:00:00,A,1086
17416,24886,2023-02-08 00:00:00,B,1128
17417,24888,2022-10-02 00:00:00,C,1111
17418,24890,2026-08-04 00:00:00,A,1114
17419,24891,2022-03-23 00:00:00,A,1019
17420,24897,2025-06-26 00:00:00,A,1056
17421,24900,2025-08-13 00:00:00,A,1069
17422,24903,2025-03-31 00:00:00,C,1058
17423,24906,2026-02-18 00:00:00,A,1020
17424,24908,2023-11-07 00:00:00,C,1019
17425,24909,2024-06-03 00:00:00,C,1019
17426,24910,2026-04-03 00:00:00,C,1071
17427,24911,2024-12-26 00:00:00,A,1027
17428,24913,2026-01-06 00:00:00,C,1122
17429,24914,2026-07-06 00:00:00,C,1102
17430,24915,2021-06-27 00:00:00,A,1025
17431,24916,2024-10-13 00:00:00,C,1027
17432,24917,2023-06-25 00:00:00,A,1043
17433,24920,2027-04-29 00:00:00,B,1053
17434,24925,2025-09-06 00:00:00,A,1091
17435,24926,2022-05-11 00:00:00,B,1020
17436,24928,2026-06-20 00:00:00,A,1021
17437,24930,2027-01-13 00:00:00,A,1052
17438,24931,2025-10-05 00:00:00,A,1052
17439,24932,2023-02-25 00:00:00,A,1003
17440,24933,2021-10-11 00:00:00,A,1028
17441,24936,2024-02-15 00:00:00,C,1068
17442,24938,2025-11-16 00:00:00,C,1027
17443,24940,2022-07-16 00:00:00,A,1031
17444,24941,2025-09-13 00:00:00,A,1094
17445,24942,2022-01-22 00:00:00,A,1062
17446,24944,2026-10-02 00:00:00,C,1046
17447,24945,2027-02-16 00:00:00,A,1044
17448,24946,2024-06-11 00:00:00,A,1057
17449,24949,2022-05-27 00:00:00,C,1021
17450,24950,2023-10-27 00:00:00,A,1072
17451,24951,2025-05-24 00:00:00,A,1093
17452,24954,2023-09-30 00:00:00,A,1103
17453,24955,2023-05-09 00:00:00,C,1116
17454,24956,2025-01-02 00:00:00,A,1060
17455,24957,2022-10-21 00:00:00,A,1027
17456,24959,2022-06-26 00:00:00,C,1092
17457,24960,2024-10-05 00:00:00,C,1068
17458,24965,2024-03-07 00:00:00,A,1103
17459,24966,2023-04-21 00:00:00,A,1056
17460,24969,2023-11-19 00:00:00,A,1063
17461,24970,2023-08-03 00:00:00,A,1104
17462,24971,2027-01-10 00:00:00,A,1084
17463,24972,2026-05-22 00:00:00,A,1092
17464,24973,2026-08-29 00:00:00,C,1107
17465,24974,2021-10-18 00:00:00,A,1025
17466,24976,2021-08-04 00:00:00,A,1021
17467,24978,2022-06-12 00:00:00,C,1083
17468,24979,2022-01-09 00:00:00,A,1030
17469,24980,2024-01-19 00:00:00,B,1011
17470,24982,2027-07-15 00:00:00,A,1113
17471,24983,2023-03-14 00:00:00,A,1084
17472,24985,2023-03-19 00:00:00,A,1092
17473,24987,2026-08-15 00:00:00,A,1120
17474,24989,2025-05-17 00:00:00,A,1087
17475,24991,2023-12-15 00:00:00,A,1110
17476,24992,2024-12-16 00:00:00,A,1059
17477,24993,2024-07-26 00:00:00,A,1097
17478,24994,2026-10-25 00:00:00,C,1001
17479,24997,2025-12-09 00:00:00,C,1120
17480,24998,2027-03-31 00:00:00,A,1063
17481,24999,2026-07-04 00:00:00,A,1073
17482,25001,2023-08-11 00:00:00,A,1066
17483,25003,2025-02-28 00:00:00,C,1128
17484,25004,2026-08-07 00:00:00,C,1033
17485,25005,2022-02-01 00:00:00,C,1029
17486,25007,2027-04-23 00:00:00,A,1084
17487,25008,2022-05-22 00:00:00,A,1035
17488,25009,2027-04-01 00:00:00,B,1055
17489,25010,2026-04-14 00:00:00,A,1048
17490,25011,2023-07-22 00:00:00,A,1125
17491,25012,2023-04-23 00:00:00,A,1084
17492,25014,2027-07-13 00:00:00,C,1106
17493,25015,2026-12-08 00:00:00,A,1023
17494,25016,2023-04-25 00:00:00,A,1004
17495,25017,2021-08-22 00:00:00,A,1032
17496,25018,2026-11-17 00:00:00,C,1056
17497,25021,2027-08-14 00:00:00,B,1006
17498,25022,2024-03-20 00:00:00,A,1017
17499,25024,2023-01-10 00:00:00,A,1101
17500,25026,2022-01-19 00:00:00,A,1104
17501,25027,2021-12-14 00:00:00,A,1109
17502,25028,2025-04-24 00:00:00,C,1116
17503,25029,2023-08-01 00:00:00,A,1114
17504,25030,2023-02-15 00:00:00,A,1111
17505,25031,2027-08-28 00:00:00,C,1023
17506,25033,2022-05-07 00:00:00,A,1100
17507,25034,2025-05-15 00:00:00,B,1129
17508,25035,2021-04-24 00:00:00,A,1122
17509,25036,2026-09-17 00:00:00,A,1079
17510,25041,2025-06-11 00:00:00,A,1049
17511,25043,2027-07-22 00:00:00,C,1052
17512,25045,2024-04-09 00:00:00,C,1101
17513,25046,2022-03-26 00:00:00,C,1028
17514,25047,2022-09-28 00:00:00,A,1022
17515,25051,2023-05-04 00:00:00,A,1081
17516,25053,2025-05-28 00:00:00,C,1015
17517,25054,2023-03-23 00:00:00,C,1117
17518,25056,2026-09-10 00:00:00,C,1057
17519,25057,2027-01-26 00:00:00,A,1125
17520,25059,2026-08-13 00:00:00,A,1030
17521,25060,2024-10-10 00:00:00,C,1054
17522,25061,2025-01-14 00:00:00,A,1019
17523,25062,2021-11-28 00:00:00,C,1098
17524,25064,2022-05-09 00:00:00,A,1011
17525,25065,2023-12-22 00:00:00,A,1037
17526,25066,2024-10-30 00:00:00,C,1029
17527,25067,2024-09-21 00:00:00,C,1106
17528,25068,2022-04-01 00:00:00,C,1003
17529,25071,2026-04-13 00:00:00,A,1056
17530,25072,2024-04-19 00:00:00,A,1073
17531,25073,2026-05-10 00:00:00,C,1077
17532,25074,2025-05-21 00:00:00,A,1056
17533,25075,2022-04-16 00:00:00,A,1013
17534,25076,2022-09-23 00:00:00,C,1026
17535,25077,2026-05-03 00:00:00,C,1069
17536,25078,2026-10-03 00:00:00,C,1113
17537,25080,2027-01-08 00:00:00,A,1016
17538,25081,2026-11-04 00:00:00,A,1028
17539,25083,2025-10-24 00:00:00,C,1001
17540,25086,2027-03-04 00:00:00,C,1098
17541,25087,2022-08-30 00:00:00,A,1033
17542,25089,2021-07-20 00:00:00,C,1059
17543,25090,2025-03-17 00:00:00,A,1033
17544,25091,2021-11-22 00:00:00,B,1100
17545,25094,2025-04-22 00:00:00,A,1063
17546,25095,2021-10-11 00:00:00,A,1036
17547,25096,2026-03-07 00:00:00,A,1110
17548,25099,2024-12-01 00:00:00,C,1027
17549,25101,2027-06-28 00:00:00,A,1110
17550,25102,2023-01-24 00:00:00,A,1098
17551,25103,2024-04-01 00:00:00,A,1095
17552,25104,2022-05-27 00:00:00,B,1061
17553,25106,2022-07-11 00:00:00,C,1112
17554,25107,2025-12-27 00:00:00,A,1122
17555,25108,2026-01-08 00:00:00,A,1127
17556,25109,2024-10-27 00:00:00,A,1013
17557,25110,2023-10-30 00:00:00,A,1101
17558,25111,2022-02-07 00:00:00,C,1037
17559,25112,2027-07-09 00:00:00,A,1105
17560,25114,2027-04-13 00:00:00,A,1006
17561,25115,2023-11-24 00:00:00,A,1023
17562,25116,2024-03-30 00:00:00,A,1060
17563,25118,2024-01-07 00:00:00,A,1092
17564,25119,2021-10-03 00:00:00,A,1031
17565,25121,2024-05-19 00:00:00,A,1119
17566,25122,2023-03-11 00:00:00,A,1031
17567,25123,2023-03-20 00:00:00,A,1103
17568,25124,2024-08-05 00:00:00,A,1086
17569,25127,2022-06-13 00:00:00,A,1120
17570,25128,2024-11-04 00:00:00,C,1121
17571,25131,2021-09-04 00:00:00,A,1101
17572,25133,2026-04-17 00:00:00,A,1034
17573,25136,2021-12-20 00:00:00,A,1031
17574,25137,2025-07-03 00:00:00,A,1037
17575,25139,2023-09-12 00:00:00,A,1034
17576,25140,2023-12-19 00:00:00,A,1049
17577,25142,2026-02-11 00:00:00,C,1063
17578,25144,2025-01-28 00:00:00,C,1021
17579,25145,2023-01-26 00:00:00,A,1092
17580,25146,2025-02-02 00:00:00,C,1008
17581,25147,2022-07-20 00:00:00,C,1095
17582,25148,2026-10-23 00:00:00,A,1053
17583,25150,2027-02-08 00:00:00,A,1027
17584,25152,2026-12-12 00:00:00,C,1052
17585,25153,2027-04-07 00:00:00,A,1083
17586,25154,2025-03-22 00:00:00,A,1099
17587,25155,2022-10-10 00:00:00,C,1034
17588,25156,2026-02-22 00:00:00,A,1007
17589,25157,2022-01-04 00:00:00,A,1116
17590,25158,2022-01-26 00:00:00,A,1055
17591,25159,2027-06-20 00:00:00,B,1047
17592,25160,2024-03-28 00:00:00,A,1117
17593,25162,2024-08-16 00:00:00,A,1123
17594,25164,2027-01-23 00:00:00,B,1027
17595,25166,2023-02-15 00:00:00,A,1112
17596,25167,2025-09-01 00:00:00,C,1043
17597,25168,2021-12-31 00:00:00,A,1088
17598,25170,2022-04-29 00:00:00,A,1092
17599,25171,2024-12-04 00:00:00,A,1092
17600,25173,2025-10-09 00:00:00,A,1040
17601,25175,2025-10-06 00:00:00,A,1060
17602,25177,2025-01-24 00:00:00,A,1014
17603,25178,2023-09-22 00:00:00,C,1051
17604,25179,2021-10-06 00:00:00,A,1098
17605,25183,2026-11-25 00:00:00,A,1123
17606,25187,2024-09-02 00:00:00,C,1045
17607,25188,2026-02-24 00:00:00,A,1042
17608,25191,2026-10-15 00:00:00,A,1039
17609,25193,2023-11-01 00:00:00,C,1061
17610,25194,2022-01-29 00:00:00,C,1093
17611,25195,2025-08-21 00:00:00,A,1040
17612,25196,2022-06-08 00:00:00,A,1025
17613,25197,2025-02-24 00:00:00,C,1056
17614,25198,2023-01-12 00:00:00,A,1028
17615,25199,2026-11-14 00:00:00,C,1091
17616,25200,2023-02-19 00:00:00,C,1035
17617,25201,2022-10-26 00:00:00,A,1020
17618,25202,2022-09-05 00:00:00,A,1056
17619,25203,2024-10-01 00:00:00,A,1084
17620,25205,2025-09-04 00:00:00,A,1108
17621,25207,2025-08-13 00:00:00,A,1045
17622,25209,2025-09-02 00:00:00,A,1014
17623,25211,2027-05-27 00:00:00,C,1084
17624,25212,2024-02-20 00:00:00,C,1073
17625,25213,2021-06-03 00:00:00,C,1100
17626,25215,2023-09-19 00:00:00,A,1121
17627,25216,2026-01-20 00:00:00,A,1049
17628,25218,2024-01-14 00:00:00,A,1059
17629,25219,2024-07-11 00:00:00,A,1099
17630,25221,2026-06-02 00:00:00,C,1058
17631,25222,2023-04-12 00:00:00,A,1109
17632,25224,2022-05-26 00:00:00,A,1098
17633,25226,2026-08-28 00:00:00,C,1129
17634,25227,2024-12-30 00:00:00,A,1060
17635,25228,2022-03-06 00:00:00,C,1074
17636,25229,2026-03-28 00:00:00,A,1128
17637,25230,2022-06-30 00:00:00,A,1067
17638,25232,2021-12-20 00:00:00,A,1081
17639,25234,2026-03-09 00:00:00,C,1031
17640,25238,2027-04-03 00:00:00,A,1003
17641,25239,2026-08-01 00:00:00,A,1110
17642,25241,2024-09-19 00:00:00,B,1102
17643,25242,2025-09-22 00:00:00,A,1069
17644,25243,2021-08-25 00:00:00,C,1063
17645,25244,2021-05-22 00:00:00,A,1048
17646,25245,2026-01-31 00:00:00,A,1051
17647,25246,2022-12-31 00:00:00,A,1105
17648,25247,2027-04-14 00:00:00,A,1084
17649,25248,2023-02-18 00:00:00,A,1100
17650,25249,2022-12-22 00:00:00,A,1041
17651,25250,2027-04-21 00:00:00,C,1002
17652,25251,2023-06-14 00:00:00,A,1094
17653,25252,2026-04-29 00:00:00,C,1073
17654,25254,2025-01-12 00:00:00,A,1047
17655,25255,2021-05-29 00:00:00,C,1026
17656,25256,2025-12-25 00:00:00,A,1024
17657,25257,2024-05-02 00:00:00,C,1018
17658,25258,2024-02-23 00:00:00,B,1012
17659,25259,2021-08-07 00:00:00,A,1056
17660,25260,2023-02-25 00:00:00,A,1119
17661,25261,2024-09-09 00:00:00,A,1067
17662,25262,2026-03-09 00:00:00,C,1075
17663,25263,2026-05-08 00:00:00,A,1118
17664,25268,2022-09-06 00:00:00,A,1089
17665,25269,2026-07-25 00:00:00,A,1078
17666,25271,2025-10-17 00:00:00,C,1022
17667,25272,2023-09-18 00:00:00,A,1093
17668,25273,2022-12-22 00:00:00,A,1110
17669,25274,2026-11-30 00:00:00,C,1107
17670,25275,2022-08-17 00:00:00,A,1069
17671,25276,2022-03-20 00:00:00,A,1129
17672,25277,2024-11-11 00:00:00,A,1084
17673,25280,2024-04-29 00:00:00,C,1112
17674,25283,2024-10-31 00:00:00,A,1098
17675,25285,2022-06-06 00:00:00,A,1069
17676,25286,2024-01-30 00:00:00,A,1094
17677,25289,2021-09-14 00:00:00,A,1034
17678,25291,2024-06-08 00:00:00,C,1099
17679,25294,2026-05-21 00:00:00,A,1101
17680,25295,2025-09-13 00:00:00,A,1031
17681,25296,2022-04-15 00:00:00,A,1037
17682,25297,2025-03-31 00:00:00,A,1127
17683,25298,2024-04-28 00:00:00,A,1010
17684,25299,2024-01-17 00:00:00,A,1017
17685,25300,2023-02-12 00:00:00,C,1042
