ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
892,1934,1,2021-11-11,29,6,19,1101,6,2255,1,0
893,1938,1,2027-01-05,29,1,10,1030,1,2261,1,0
894,1942,1,2021-10-08,29,5,18,1093,5,2265,1,0
895,1944,2,2022-09-19,29,3,15,1070,3,2268,1,0
896,1950,2,2025-09-30,29,4,17,1088,4,2271,1,0
897,1951,1,2025-12-27,29,4,17,1088,4,2272,1,0
898,1955,1,2021-04-17,29,1,9,1023,1,2274,1,0
899,1957,1,2021-05-04,29,1,9,1027,1,2277,1,0
900,1958,1,2027-02-08,29,6,19,1102,6,2279,1,0
901,1959,1,2025-03-16,29,1,8,1019,1,2280,1,0
902,1963,1,2024-10-15,29,3,15,1068,3,2285,1,0
903,1964,1,2024-10-13,29,8,21,1115,8,2286,1,0
904,1967,2,2026-04-05,29,1,8,1017,1,2289,1,0
905,1969,1,2025-05-24,29,3,15,1068,3,2291,1,0
906,1970,1,2026-10-04,29,3,15,1067,3,2292,1,0
907,1973,1,2024-12-26,29,1,7,1013,1,2294,1,0
908,1976,2,2022-11-10,29,8,21,1119,8,2299,1,0
909,1977,2,2021-03-11,29,5,18,1098,5,2302,1,0
910,1980,1,2024-11-29,29,4,17,1091,4,2304,1,0
911,1982,2,2021-05-27,29,1,9,1025,1,2309,1,0
912,1986,1,2021-11-27,29,1,10,1034,1,2313,1,0
913,1987,1,2025-05-17,29,4,17,1086,4,2315,1,0
914,1989,1,2023-10-27,29,1,12,1045,1,2317,1,0
915,1991,1,2024-12-09,29,1,8,1020,1,2318,1,0
916,1995,1,2025-09-12,29,1,6,1001,1,2320,1,0
917,1996,1,2026-04-20,29,1,11,1037,1,2321,1,0
918,1997,1,2021-05-14,29,1,8,1020,1,2323,1,0
919,1999,1,2025-12-07,29,3,16,1080,3,2325,1,0
920,2000,1,2023-04-20,29,3,16,1079,3,2326,1,0
921,2004,1,2022-11-30,29,3,16,1083,3,2328,1,0
922,2005,1,2023-11-28,29,7,20,1106,7,2330,1,0
923,2007,1,2026-03-22,29,1,10,1031,1,2332,1,0
924,2008,1,2026-02-28,29,1,9,1026,1,2333,1,0
925,2009,1,2025-07-02,29,1,6,1003,1,2334,1,0
926,2016,1,2025-07-03,29,6,19,1102,6,2342,1,0
927,2021,1,2025-09-29,29,7,20,1107,7,2349,1,0
928,2022,1,2022-04-29,29,8,21,1121,8,2350,1,0
929,2023,1,2025-09-20,29,2,13,1054,2,2353,1,0
930,2025,1,2021-12-31,29,1,6,1002,1,2354,1,0
931,2027,1,2022-03-13,29,3,15,1068,3,2355,1,0
932,2030,1,2024-11-20,29,1,6,1006,1,2360,1,0
933,2031,1,2024-02-29,29,3,15,1067,3,2361,1,0
934,2033,1,2022-05-20,29,1,9,1024,1,2367,1,0
935,2034,1,2023-11-28,29,6,19,1104,6,2368,1,0
936,2035,1,2025-09-26,29,4,17,1089,4,2369,1,0
937,2038,1,2021-11-05,29,1,9,1027,1,2372,1,0
938,2039,1,2025-01-26,29,4,17,1092,4,2373,1,0
939,2042,1,2024-02-22,29,2,14,1059,2,2377,1,0
940,2043,1,2023-03-04,29,6,19,1101,6,2378,1,0
941,2044,2,2025-10-26,29,1,7,1009,1,2381,1,0
942,2045,1,2026-03-03,29,2,13,1052,2,2382,1,0
943,2049,1,2021-06-04,29,8,21,1121,8,2385,1,0
944,2052,1,2025-08-16,29,3,15,1070,3,2388,1,0
945,2054,1,2026-01-13,29,1,10,1032,1,2389,1,0
946,2057,1,2024-11-28,29,3,15,1071,3,2390,1,0
947,2064,2,2024-07-21,29,6,19,1099,6,2395,1,0
948,2067,1,2025-07-02,29,1,6,1003,1,2399,1,0
949,2071,1,2021-04-01,29,1,11,1036,1,2401,1,0
950,2072,1,2026-08-10,29,8,21,1121,8,2404,1,0
951,2073,1,2025-08-09,29,1,6,1006,1,2407,1,0
952,2074,1,2023-02-27,29,4,17,1092,4,2410,1,0
953,2076,2,2025-08-30,29,1,10,1031,1,2411,1,0
954,2078,1,2025-10-11,29,1,8,1015,1,2414,1,0
955,2079,1,2023-03-28,29,1,10,1034,1,2416,1,0
956,2081,1,2025-07-19,29,6,19,1099,6,2417,1,0
957,2084,1,2024-09-20,29,1,6,1005,1,2421,1,0
958,2086,1,2022-07-25,29,3,15,1071,3,2425,1,0
959,2090,1,2021-08-31,29,1,8,1020,1,2428,1,0
960,2096,1,2021-06-15,29,5,18,1098,5,2434,1,0
961,2101,1,2022-02-05,29,1,9,1027,1,2441,1,0
962,2103,1,2024-11-05,29,1,6,1004,1,2445,1,0
963,2104,1,2022-09-04,29,6,19,1102,6,2447,1,0
964,2106,1,2022-10-09,29,4,17,1089,4,2448,1,0
965,2109,1,2026-06-22,29,5,18,1095,5,2450,1,0
966,2111,1,2023-12-18,29,1,6,1005,1,2454,1,0
967,2112,1,2021-08-11,29,1,6,1005,1,2455,1,0
968,2113,1,2021-05-17,29,4,17,1086,4,2456,1,0
969,2114,1,2023-05-22,29,1,11,1041,1,2457,1,0
970,2119,1,2026-04-03,29,1,12,1049,1,2462,1,0
971,2122,1,2021-09-01,29,6,19,1104,6,2464,1,0
972,2123,1,2024-01-03,29,4,17,1089,4,2465,1,0
973,2124,1,2026-02-13,29,1,7,1010,1,2467,1,0
974,2125,1,2023-06-08,29,1,8,1017,1,2468,1,0
975,2127,1,2021-11-05,29,1,6,1005,1,2469,1,0
976,2128,1,2021-02-06,29,1,9,1026,1,2470,1,0
977,2130,1,2021-04-12,29,1,9,1025,1,2473,1,0
978,2134,1,2022-09-07,29,8,21,1118,8,2475,1,0
979,2136,1,2024-08-08,29,1,10,1029,1,2477,1,0
980,2137,1,2021-12-05,29,4,17,1088,4,2478,1,0
981,2138,1,2023-10-18,29,7,20,1113,7,2481,1,0
982,2145,1,2025-01-28,29,1,6,1005,1,2485,1,0
983,2146,1,2026-10-06,29,6,19,1104,6,2487,1,0
984,2148,2,2021-10-23,29,1,11,1038,1,2488,1,0
985,2149,1,2025-08-04,29,1,12,1050,1,2489,1,0
986,2150,1,2022-05-08,29,3,16,1076,3,2490,1,0
987,2152,1,2023-01-17,29,3,15,1074,3,2492,1,0
988,2154,1,2025-01-26,29,1,6,1004,1,2493,1,0
989,2156,1,2023-03-10,29,3,16,1075,3,2497,1,0
990,2157,1,2021-06-26,29,2,14,1064,2,2500,1,0
991,2158,1,2022-11-13,29,1,12,1051,1,2501,1,0
992,2160,1,2025-05-04,29,1,9,1028,1,2503,1,0
993,2162,1,2026-10-05,29,1,8,1021,1,2505,1,0
994,2164,2,2025-09-22,29,6,19,1104,6,2506,1,0
995,2165,1,2026-08-31,29,1,6,1001,1,2507,1,0
996,2168,1,2022-12-09,29,6,19,1101,6,2512,1,0
997,2171,1,2021-04-15,29,3,15,1067,3,2514,1,0
998,2175,1,2023-10-21,29,1,12,1045,1,2517,1,0
999,2176,1,2022-06-09,29,1,8,1018,1,2518,1,0
1000,2177,1,2025-08-23,29,7,20,1113,7,2520,1,0
1001,2180,1,2021-04-03,29,4,17,1090,4,2524,1,0
1002,2181,1,2023-04-16,29,1,6,1001,1,2525,1,0
1003,2182,1,2025-01-12,29,7,20,1106,7,2526,1,0
1004,2183,1,2025-09-22,29,1,9,1022,1,2527,1,0
1005,2187,1,2023-07-23,29,1,9,1023,1,2533,1,0
1006,2189,1,2026-02-16,29,1,7,1008,1,2539,1,0
1007,2196,1,2023-05-20,29,3,16,1083,3,2544,1,0
1008,2197,1,2021-12-11,29,3,16,1083,3,2545,1,0
1009,2198,2,2024-12-30,29,4,17,1092,4,2547,1,0
1010,2199,1,2024-12-12,29,7,20,1109,7,2549,1,0
1011,2200,1,2026-02-03,29,2,14,1064,2,2551,1,0
1012,2201,1,2022-03-02,29,6,19,1099,6,2554,1,0
1013,2202,1,2022-06-05,29,8,21,1119,8,2555,1,0
1014,2203,1,2021-01-21,29,7,20,1105,7,2556,1,0
1015,2204,1,2025-05-19,29,3,15,1066,3,2557,1,0
1016,2207,1,2025-08-08,29,1,11,1035,1,2561,1,0
1017,2214,1,2026-07-06,29,4,17,1089,4,2568,1,0
1018,2219,1,2023-09-10,29,2,13,1055,2,2572,1,0
1019,2222,1,2026-09-16,29,1,11,1035,1,2574,1,0
1020,2227,1,2025-12-14,29,4,17,1087,4,2577,1,0
1021,2230,1,2024-09-30,29,1,12,1046,1,2579,1,0
1022,2231,1,2023-04-30,29,4,17,1091,4,2581,1,0
1023,2232,1,2025-05-23,29,1,11,1036,1,2582,1,0
1024,2233,1,2024-07-21,29,1,6,1006,1,2583,1,0
1025,2235,1,2023-10-18,29,4,17,1086,4,2587,1,0
1026,2236,1,2025-07-21,29,1,7,1008,1,2589,1,0
1027,2237,1,2026-10-04,29,8,21,1114,8,2591,1,0
1028,2241,1,2025-06-07,29,7,20,1109,7,2593,1,0
1029,2243,1,2026-12-23,29,4,17,1090,4,2596,1,0
1030,2247,1,2022-04-08,29,1,12,1048,1,2598,1,0
1031,2248,1,2026-09-20,29,1,9,1022,1,2599,1,0
1032,2251,1,2021-12-03,29,7,20,1112,7,2601,1,0
1033,2252,1,2024-02-03,29,1,9,1022,1,2602,1,0
1034,2254,1,2026-08-11,29,1,11,1036,1,2603,1,0
1035,2255,1,2026-04-23,29,2,13,1057,2,2604,1,0
1036,2256,1,2025-01-05,29,3,15,1074,3,2605,1,0
1037,2257,1,2022-06-18,29,1,12,1046,1,2606,1,0
1038,2259,1,2025-05-14,29,3,15,1068,3,2610,1,0
1039,2263,1,2023-06-22,29,1,12,1046,1,2616,1,0
1040,2266,2,2025-06-16,29,6,19,1100,6,2617,1,0
1041,2267,1,2023-06-03,29,1,7,1007,1,2618,1,0
1042,2268,1,2023-12-25,29,1,9,1025,1,2619,1,0
1043,2270,1,2022-11-05,29,1,8,1019,1,2620,1,0
1044,2272,1,2026-01-22,29,1,7,1009,1,2624,1,0
1045,2273,1,2025-09-22,29,2,13,1054,2,2626,1,0
1046,2275,1,2024-02-12,29,8,21,1117,8,2629,1,0
1047,2277,2,2026-02-28,29,1,10,1032,1,2633,1,0
1048,2280,1,2026-05-28,29,2,14,1063,2,2636,1,0
1049,2283,1,2026-10-28,29,2,13,1054,2,2640,1,0
1050,2284,1,2025-03-28,29,6,19,1103,6,2642,1,0
1051,2292,1,2022-08-19,29,7,20,1106,7,2649,1,0
1052,2297,2,2024-09-07,29,2,13,1055,2,2656,1,0
1053,2300,1,2026-04-03,29,1,8,1016,1,2658,1,0
1054,2301,1,2024-11-17,29,1,7,1014,1,2659,1,0
1055,2302,1,2026-10-06,29,4,17,1085,4,2660,1,0
1056,2303,1,2023-10-02,29,7,20,1111,7,2662,1,0
1057,2305,1,2023-04-24,29,3,15,1066,3,2665,1,0
1058,2306,1,2024-09-02,29,4,17,1087,4,2667,1,0
1059,2311,1,2023-02-19,29,1,6,1002,1,2671,1,0
1060,2316,1,2023-01-01,29,7,20,1112,7,2678,1,0
1061,2318,1,2021-01-27,29,2,13,1054,2,2681,1,0
1062,2320,1,2025-10-21,29,1,11,1040,1,2682,1,0
1063,2321,2,2023-06-05,29,1,6,1005,1,2684,1,0
1064,2322,1,2026-04-03,29,1,10,1029,1,2685,1,0
1065,2323,1,2024-09-26,29,1,12,1046,1,2686,1,0
1066,2324,1,2023-02-13,29,4,17,1091,4,2687,1,0
1067,2329,1,2025-11-24,29,1,8,1020,1,2692,1,0
1068,2330,1,2026-06-03,29,4,17,1086,4,2694,1,0
1069,2335,1,2022-02-03,29,6,19,1101,6,2701,1,0
1070,2336,2,2024-07-14,29,1,8,1017,1,2703,1,0
1071,2337,1,2025-04-19,29,1,6,1004,1,2704,1,0
1072,2340,2,2027-01-06,29,1,6,1003,1,2706,1,0
1073,2342,1,2024-06-04,29,1,11,1040,1,2707,1,0
1074,2343,1,2024-10-19,29,8,21,1117,8,2708,1,0
1075,2345,1,2026-07-20,29,1,6,1003,1,2710,1,0
1076,2346,1,2026-07-22,29,5,18,1096,5,2711,1,0
1077,2351,2,2025-03-08,29,1,11,1039,1,2719,1,0
1078,2352,2,2026-02-14,29,4,17,1090,4,2720,1,0
1079,2357,1,2022-06-16,29,1,12,1045,1,2725,1,0
1080,2358,1,2021-10-28,29,1,8,1018,1,2726,1,0
1081,2361,1,2021-04-04,29,4,17,1085,4,2729,1,0
1082,2362,1,2022-03-25,29,1,6,1004,1,2730,1,0
1083,2364,1,2024-09-01,29,4,17,1085,4,2731,1,0
1084,2365,1,2026-01-18,29,4,17,1091,4,2734,1,0
1085,2366,2,2024-05-07,29,4,17,1086,4,2736,1,0
1086,2367,1,2026-03-18,29,7,20,1110,7,2737,1,0
1087,2368,1,2023-04-03,29,4,17,1086,4,2738,1,0
1088,2370,1,2023-06-25,29,7,20,1109,7,2741,1,0
1089,2372,1,2023-05-23,29,8,21,1115,8,2745,1,0
1090,2373,1,2027-01-14,29,2,13,1058,2,2746,1,0
1091,2375,1,2024-08-14,29,3,16,1084,3,2748,1,0
1092,2377,1,2025-04-23,29,7,20,1110,7,2750,1,0
1093,2378,1,2026-12-09,29,1,11,1041,1,2751,1,0
1094,2380,1,2026-05-24,29,1,12,1046,1,2752,1,0
1095,2381,1,2022-11-03,29,1,9,1025,1,2753,1,0
1096,2382,1,2021-12-26,29,3,15,1074,3,2754,1,0
1097,2384,1,2026-03-17,29,1,7,1009,1,2755,1,0
1098,2385,1,2023-04-28,29,2,14,1063,2,2757,1,0
1099,2388,1,2021-10-26,29,1,12,1049,1,2761,1,0
1100,2389,1,2024-07-14,29,6,19,1100,6,2763,1,0
1101,2391,2,2025-01-22,29,2,14,1059,2,2764,1,0
1102,2392,2,2027-03-20,29,5,18,1094,5,2765,1,0
1103,2394,1,2023-10-26,29,1,11,1042,1,2767,1,0
1104,2400,1,2021-10-21,29,1,6,1003,1,2771,1,0
1105,2401,1,2021-06-21,29,2,13,1053,2,2772,1,0
1106,2402,1,2022-12-23,29,5,18,1096,5,2774,1,0
1107,2403,1,2023-06-13,29,4,17,1090,4,2776,1,0
1108,2405,1,2026-08-06,29,6,19,1102,6,2779,1,0
1109,2407,1,2022-09-29,29,1,9,1026,1,2781,1,0
1110,2410,1,2024-12-15,29,1,9,1027,1,2782,1,0
1111,2414,1,2027-01-12,29,1,7,1014,1,2783,1,0
1112,2415,2,2022-07-24,29,7,20,1110,7,2785,1,0
1113,2419,2,2026-03-03,29,2,14,1063,2,2787,1,0
1114,2420,1,2024-09-25,29,6,19,1100,6,2790,1,0
1115,2422,1,2026-01-13,29,5,18,1097,5,2791,1,0
1116,2424,1,2026-02-26,29,4,17,1088,4,2793,1,0
1117,2425,1,2026-09-11,29,1,7,1007,1,2795,1,0
1118,2427,2,2021-03-27,29,1,9,1025,1,2797,1,0
1119,2431,1,2025-10-31,29,2,14,1061,2,2800,1,0
1120,2436,1,2027-02-14,29,1,10,1030,1,2805,1,0
1121,2441,1,2025-05-16,29,1,7,1011,1,2810,1,0
1122,2442,1,2025-05-26,29,3,16,1077,3,2813,1,0
1123,2443,1,2023-12-08,29,1,11,1039,1,2816,1,0
1124,2444,1,2021-11-16,29,1,12,1050,1,2818,1,0
1125,2445,1,2022-02-12,29,2,13,1054,2,2820,1,0
1126,2448,1,2025-07-23,29,1,12,1048,1,2823,1,0
1127,2450,1,2022-10-12,29,5,18,1095,5,2825,1,0
1128,2451,1,2023-10-09,29,1,11,1039,1,2826,1,0
1129,2455,1,2026-03-01,29,2,13,1052,2,2829,1,0
1130,2457,1,2022-01-23,29,1,10,1031,1,2832,1,0
1131,2459,1,2021-01-21,29,1,6,1002,1,2837,1,0
1132,2462,1,2023-06-14,29,1,12,1046,1,2839,1,0
1133,2463,1,2026-04-17,29,5,18,1094,5,2840,1,0
1134,2464,1,2025-05-23,29,1,12,1051,1,2841,1,0
1135,2468,1,2021-11-10,29,6,19,1103,6,2844,1,0
1136,2469,1,2026-04-13,29,1,10,1034,1,2846,1,0
1137,2470,1,2026-04-22,29,1,10,1031,1,2847,1,0
1138,2471,1,2025-11-01,29,8,21,1120,8,2848,1,0
1139,2472,1,2024-04-24,29,1,9,1023,1,2849,1,0
1140,2473,2,2022-02-28,29,1,11,1037,1,2850,1,0
1141,2474,1,2025-03-08,29,2,14,1063,2,2852,1,0
1142,2476,2,2022-12-14,29,1,8,1020,1,2854,1,0
1143,2477,1,2021-11-29,29,1,6,1001,1,2855,1,0
1144,2479,1,2025-10-03,29,1,11,1042,1,2857,1,0
1145,2480,1,2022-01-19,29,1,11,1044,1,2858,1,0
1146,2483,1,2026-03-07,29,3,16,1083,3,2860,1,0
1147,2485,1,2022-05-29,29,1,8,1021,1,2862,1,0
1148,2489,1,2021-07-23,29,1,11,1043,1,2867,1,0
1149,2490,1,2022-09-19,29,1,8,1017,1,2870,1,0
1150,2492,1,2025-08-11,29,3,15,1072,3,2871,1,0
1151,2493,1,2022-11-03,29,1,7,1008,1,2872,1,0
1152,2495,1,2021-08-24,29,1,7,1010,1,2873,1,0
1153,2498,1,2023-12-13,29,1,8,1015,1,2876,1,0
1154,2499,1,2026-12-20,29,1,8,1020,1,2878,1,0
1155,2500,1,2023-08-30,29,7,20,1110,7,2881,1,0
1156,2501,2,2025-01-21,29,6,19,1099,6,2882,1,0
1157,2506,1,2026-05-21,29,7,20,1107,7,2889,1,0
1158,2513,1,2022-02-18,29,1,11,1044,1,2894,1,0
1159,2514,1,2024-03-20,29,1,12,1051,1,2895,1,0
1160,2516,1,2021-12-24,29,1,10,1033,1,2897,1,0
1161,2518,1,2021-12-08,29,3,16,1081,3,2898,1,0
1162,2519,1,2021-03-19,29,1,10,1030,1,2899,1,0
1163,2521,1,2025-11-11,29,1,10,1034,1,2901,1,0
1164,2528,1,2024-09-23,29,1,11,1035,1,2909,1,0
1165,2530,1,2025-02-28,29,5,18,1096,5,2911,1,0
1166,2531,1,2022-03-31,29,6,19,1103,6,2912,1,0
1167,2535,1,2021-12-17,29,1,10,1033,1,2917,1,0
1168,2537,1,2022-09-05,29,1,6,1002,1,2920,1,0
1169,2539,1,2026-12-18,29,2,13,1054,2,2924,1,0
1170,2540,1,2023-11-19,29,6,19,1104,6,2925,1,0
1171,2541,1,2022-12-01,29,2,14,1059,2,2927,1,0
1172,2543,1,2021-08-16,29,1,10,1030,1,2930,1,0
1173,2546,1,2021-04-06,29,5,18,1095,5,2931,1,0
1174,2547,1,2022-09-06,29,1,12,1049,1,2932,1,0
1175,2550,1,2024-07-10,29,1,10,1034,1,2934,1,0
1176,2551,1,2022-10-31,29,8,21,1114,8,2936,1,0
1177,2552,1,2024-08-31,29,7,20,1106,7,2937,1,0
1178,2554,1,2024-04-19,29,7,20,1111,7,2941,1,0
1179,2555,1,2026-06-17,29,7,20,1110,7,2943,1,0
1180,2563,1,2024-11-01,29,4,17,1089,4,2950,1,0
1181,2564,1,2023-11-21,29,1,6,1004,1,2952,1,0
1182,2567,1,2024-02-24,29,3,15,1067,3,2957,1,0
1183,2570,1,2025-06-03,29,1,7,1012,1,2961,1,0
1184,2572,1,2024-05-09,29,4,17,1090,4,2962,1,0
1185,2573,2,2022-02-02,29,1,9,1023,1,2963,1,0
1186,2574,1,2021-09-23,29,7,20,1113,7,2965,1,0
1187,2579,1,2024-12-10,29,1,9,1023,1,2969,1,0
1188,2583,1,2025-07-17,29,1,10,1030,1,2974,1,0
1189,2584,1,2022-01-22,29,1,6,1004,1,2976,1,0
1190,2586,1,2021-02-25,29,1,9,1026,1,2977,1,0
1191,2587,1,2027-01-08,29,4,17,1086,4,2979,1,0
1192,2590,1,2025-05-08,29,3,16,1076,3,2983,1,0
1193,2593,1,2024-07-09,29,4,17,1092,4,2985,1,0
1194,2594,1,2023-07-03,29,6,19,1104,6,2987,1,0
1195,2595,2,2023-09-25,29,1,8,1020,1,2988,1,0
1196,2600,1,2023-10-23,29,3,16,1080,3,2995,1,0
1197,2602,1,2023-07-18,29,1,9,1026,1,2998,1,0
1198,2607,1,2023-03-20,29,5,18,1097,5,3001,1,0
1199,2610,1,2022-12-07,29,1,6,1004,1,3003,1,0
1200,2611,1,2023-05-12,29,1,9,1023,1,3006,1,0
1201,2613,1,2022-02-22,29,1,11,1041,1,3008,1,0
1202,2617,2,2025-12-12,29,8,21,1117,8,3010,1,0
1203,2618,2,2022-01-14,29,1,7,1010,1,3011,1,0
1204,2619,1,2026-08-18,29,7,20,1106,7,3012,1,0
1205,2620,1,2023-06-26,29,4,17,1086,4,3013,1,0
1206,2622,2,2022-11-05,29,1,10,1033,1,3014,1,0
1207,2624,1,2025-02-03,29,1,8,1015,1,3017,1,0
1208,2625,1,2025-08-05,29,3,16,1075,3,3019,1,0
1209,2630,1,2024-02-25,29,6,19,1101,6,3023,1,0
1210,2634,1,2027-02-27,29,8,21,1119,8,3029,1,0
1211,2635,1,2026-06-04,29,8,21,1115,8,3030,1,0
1212,2636,1,2023-05-30,29,1,7,1012,1,3033,1,0
1213,2638,2,2026-09-18,29,7,20,1112,7,3036,1,0
1214,2639,1,2024-05-04,29,8,21,1114,8,3037,1,0
1215,2640,1,2024-06-29,29,2,14,1062,2,3039,1,0
1216,2641,1,2025-03-11,29,5,18,1098,5,3041,1,0
1217,2644,1,2026-11-28,29,1,11,1040,1,3046,1,0
1218,2645,1,2021-05-27,29,1,12,1046,1,3048,1,0
1219,2653,1,2023-06-24,29,2,14,1065,2,3052,1,0
1220,2657,1,2022-05-07,29,3,16,1078,3,3056,1,0
1221,2660,2,2022-05-26,29,1,11,1039,1,3059,1,0
1222,2664,1,2022-02-25,29,2,13,1052,2,3061,1,0
1223,2665,1,2021-09-07,29,1,9,1028,1,3062,1,0
1224,2669,2,2022-11-29,29,1,10,1032,1,3066,1,0
1225,2670,1,2021-03-30,29,1,9,1024,1,3067,1,0
1226,2671,1,2023-03-19,29,3,15,1070,3,3068,1,0
1227,2672,1,2021-06-11,29,1,10,1031,1,3069,1,0
1228,2674,1,2026-04-26,29,3,15,1071,3,3070,1,0
1229,2676,1,2022-05-20,29,1,7,1013,1,3073,1,0
1230,2679,1,2022-01-28,29,1,12,1049,1,3078,1,0
1231,2680,1,2025-07-25,29,1,12,1050,1,3079,1,0
1232,2681,1,2022-03-14,29,1,12,1051,1,3081,1,0
1233,2682,1,2024-05-10,29,7,20,1107,7,3083,1,0
1234,2686,1,2021-10-23,29,7,20,1109,7,3087,1,0
1235,2687,2,2021-06-04,29,7,20,1106,7,3088,1,0
1236,2691,1,2021-11-01,29,2,13,1057,2,3092,1,0
1237,2692,1,2022-07-18,29,1,10,1031,1,3093,1,0
1238,2693,1,2022-01-19,29,4,17,1089,4,3094,1,0
1239,2699,1,2026-06-22,29,1,9,1023,1,3103,1,0
1240,2701,2,2026-12-13,29,7,20,1105,7,3106,1,0
1241,2702,1,2026-11-26,29,6,19,1104,6,3107,1,0
1242,2705,1,2024-03-27,29,2,14,1064,2,3112,1,0
1243,2708,1,2023-12-30,29,1,8,1017,1,3115,1,0
1244,2710,1,2025-03-03,29,8,21,1119,8,3117,1,0
1245,2711,1,2027-03-10,29,4,17,1088,4,3118,1,0
1246,2714,2,2023-11-18,29,1,6,1002,1,3121,1,0
1247,2718,1,2026-03-11,29,1,8,1015,1,3126,1,0
1248,2720,1,2025-12-13,29,1,11,1041,1,3129,1,0
1249,2721,1,2025-05-21,29,8,21,1119,8,3131,1,0
1250,2722,1,2022-10-18,29,1,8,1020,1,3133,1,0
1251,2724,1,2024-02-27,29,1,8,1016,1,3134,1,0
1252,2725,1,2022-07-27,29,2,14,1064,2,3135,1,0
1253,2732,1,2024-07-05,29,1,6,1005,1,3142,1,0
1254,2737,1,2023-01-09,29,1,9,1025,1,3147,1,0
1255,2738,1,2025-05-11,29,1,12,1046,1,3148,1,0
1256,2740,1,2022-06-28,29,2,13,1055,2,3151,1,0
1257,2743,1,2026-11-19,29,1,8,1020,1,3155,1,0
1258,2744,1,2022-03-26,29,2,14,1063,2,3156,1,0
1259,2748,1,2025-05-30,29,1,7,1013,1,3160,1,0
1260,2750,1,2025-07-10,29,8,21,1118,8,3162,1,0
1261,2751,1,2023-06-21,29,1,8,1020,1,3163,1,0
1262,2756,1,2023-06-17,29,1,9,1022,1,3170,1,0
1263,2758,1,2025-10-11,29,2,13,1054,2,3171,1,0
1264,2759,1,2026-06-23,29,5,18,1095,5,3172,1,0
1265,2760,2,2021-10-15,29,1,6,1001,1,3173,1,0
1266,2761,1,2021-05-30,29,3,15,1074,3,3174,1,0
1267,2762,1,2024-05-21,29,2,14,1062,2,3175,1,0
1268,2763,1,2023-07-01,29,3,15,1074,3,3176,1,0
1269,2766,1,2026-07-09,29,1,9,1022,1,3177,1,0
1270,2769,1,2022-06-24,29,1,6,1002,1,3179,1,0
1271,2775,1,2022-08-28,29,8,21,1114,8,3186,1,0
1272,2777,1,2023-11-23,29,1,9,1024,1,3187,1,0
1273,2778,1,2025-08-10,29,7,20,1105,7,3189,1,0
1274,2781,2,2026-10-22,29,1,7,1009,1,3193,1,0
1275,2782,1,2023-10-16,29,1,6,1005,1,3194,1,0
1276,2783,1,2021-04-11,29,3,16,1081,3,3197,1,0
1277,2785,1,2023-09-29,29,5,18,1098,5,3201,1,0
1278,2788,1,2021-12-14,29,1,7,1012,1,3206,1,0
1279,2789,1,2021-05-01,29,4,17,1085,4,3207,1,0
1280,2790,1,2021-09-05,29,8,21,1115,8,3208,1,0
1281,2794,1,2026-02-16,29,3,15,1068,3,3210,1,0
1282,2796,1,2026-09-22,29,1,8,1016,1,3213,1,0
1283,2797,1,2024-05-22,29,5,18,1094,5,3215,1,0
1284,2798,1,2026-11-22,29,3,16,1075,3,3216,1,0
1285,2801,1,2022-06-14,29,1,10,1031,1,3222,1,0
1286,2803,1,2024-04-08,29,1,6,1004,1,3226,1,0
1287,2804,1,2024-01-20,29,3,15,1067,3,3227,1,0
1288,2807,1,2026-08-07,29,1,11,1040,1,3230,1,0
1289,2808,1,2027-02-15,29,1,7,1013,1,3232,1,0
1290,2809,1,2022-02-19,29,7,20,1113,7,3233,1,0
1291,2812,1,2023-05-06,29,1,11,1039,1,3237,1,0
1292,2813,2,2024-05-11,29,5,18,1094,5,3238,1,0
1293,2815,1,2023-03-17,29,7,20,1112,7,3240,1,0
1294,2819,2,2022-04-18,29,1,7,1009,1,3242,1,0
1295,2821,1,2023-04-10,29,6,19,1099,6,3243,1,0
1296,2822,1,2025-07-31,29,2,13,1056,2,3244,1,0
1297,2827,1,2022-03-21,29,1,12,1050,1,3249,1,0
1298,2828,1,2026-07-28,29,7,20,1107,7,3251,1,0
1299,2831,1,2024-09-24,29,2,13,1052,2,3253,1,0
1300,2840,1,2023-03-05,29,6,19,1100,6,3261,1,0
1301,2843,1,2025-03-20,29,1,6,1002,1,3264,1,0
1302,2844,1,2022-03-31,29,7,20,1107,7,3265,1,0
1303,2848,1,2025-04-22,29,5,18,1093,5,3268,1,0
1304,2851,1,2026-03-01,29,5,18,1096,5,3272,1,0
1305,2852,1,2024-02-10,29,1,10,1033,1,3273,1,0
1306,2854,1,2025-01-30,29,7,20,1110,7,3276,1,0
1307,2858,2,2023-04-09,29,1,8,1020,1,3283,1,0
1308,2863,2,2026-06-30,29,2,14,1063,2,3291,1,0
1309,2865,2,2022-07-21,29,1,9,1026,1,3294,1,0
1310,2869,1,2021-12-03,29,2,13,1053,2,3297,1,0
1311,2873,1,2026-10-16,29,1,7,1008,1,3299,1,0
1312,2874,1,2026-07-21,29,2,13,1054,2,3300,1,0
1313,2875,1,2021-05-10,29,2,14,1061,2,3301,1,0
1314,2876,1,2024-01-06,29,3,15,1074,3,3302,1,0
1315,2877,1,2024-04-20,29,6,19,1102,6,3303,1,0
