CSID,CaseMasterID,csdate,cstype,PolicePersonID
1234,1761,2022-03-20 00:00:00,A,1002
1235,1763,2023-06-08 00:00:00,A,1120
1236,1764,2026-10-05 00:00:00,A,1093
1237,1765,2024-08-01 00:00:00,C,1016
1238,1766,2025-10-31 00:00:00,C,1028
1239,1774,2025-04-22 00:00:00,A,1017
1240,1775,2022-03-12 00:00:00,C,1028
1241,1776,2026-11-21 00:00:00,A,1006
1242,1777,2023-06-25 00:00:00,A,1104
1243,1778,2021-04-15 00:00:00,A,1093
1244,1779,2023-08-14 00:00:00,A,1044
1245,1781,2025-09-16 00:00:00,A,1085
1246,1783,2025-07-03 00:00:00,A,1114
1247,1784,2024-04-27 00:00:00,A,1104
1248,1785,2026-06-21 00:00:00,A,1073
1249,1786,2024-07-24 00:00:00,A,1004
1250,1788,2024-09-09 00:00:00,A,1105
1251,1789,2026-11-18 00:00:00,A,1092
1252,1790,2025-09-23 00:00:00,A,1058
1253,1791,2025-05-26 00:00:00,C,1063
1254,1792,2022-07-08 00:00:00,A,1069
1255,1793,2026-09-09 00:00:00,A,1068
1256,1794,2023-12-08 00:00:00,C,1025
1257,1795,2022-12-08 00:00:00,C,1068
1258,1798,2023-05-24 00:00:00,A,1023
1259,1799,2024-08-10 00:00:00,A,1047
1260,1800,2024-10-04 00:00:00,A,1114
1261,1801,2023-01-10 00:00:00,C,1064
1262,1804,2023-07-02 00:00:00,A,1028
1263,1805,2024-12-17 00:00:00,A,1103
1264,1809,2022-02-27 00:00:00,C,1112
1265,1810,2024-01-06 00:00:00,C,1106
1266,1811,2023-07-09 00:00:00,A,1050
1267,1812,2026-08-12 00:00:00,C,1104
1268,1814,2026-08-30 00:00:00,C,1031
1269,1815,2027-01-12 00:00:00,B,1099
1270,1816,2022-04-14 00:00:00,A,1039
1271,1817,2024-05-04 00:00:00,A,1060
1272,1819,2023-06-21 00:00:00,A,1020
1273,1821,2023-03-03 00:00:00,C,1054
1274,1822,2022-03-24 00:00:00,A,1006
1275,1823,2021-02-16 00:00:00,A,1093
1276,1824,2021-11-28 00:00:00,A,1035
1277,1826,2022-04-01 00:00:00,A,1079
1278,1828,2024-04-26 00:00:00,A,1046
1279,1831,2021-05-15 00:00:00,C,1045
1280,1832,2024-03-29 00:00:00,A,1021
1281,1835,2022-03-22 00:00:00,A,1034
1282,1836,2025-04-10 00:00:00,A,1117
1283,1838,2026-01-09 00:00:00,A,1022
1284,1839,2026-05-19 00:00:00,A,1067
1285,1840,2026-10-22 00:00:00,A,1054
1286,1842,2022-09-14 00:00:00,A,1079
1287,1843,2026-04-22 00:00:00,A,1051
1288,1845,2022-04-07 00:00:00,A,1036
1289,1846,2026-05-19 00:00:00,A,1080
1290,1847,2023-06-18 00:00:00,C,1107
1291,1848,2025-06-20 00:00:00,A,1102
1292,1849,2025-02-03 00:00:00,A,1010
1293,1850,2021-12-10 00:00:00,A,1042
1294,1852,2023-01-19 00:00:00,A,1115
1295,1853,2023-03-11 00:00:00,C,1103
1296,1854,2022-11-23 00:00:00,C,1006
1297,1855,2026-07-12 00:00:00,C,1013
1298,1856,2022-04-04 00:00:00,A,1029
1299,1857,2022-02-02 00:00:00,A,1068
1300,1859,2025-09-29 00:00:00,C,1073
1301,1860,2025-01-21 00:00:00,C,1002
1302,1861,2024-01-05 00:00:00,C,1093
1303,1863,2022-11-26 00:00:00,A,1047
1304,1864,2026-01-01 00:00:00,A,1088
1305,1865,2022-08-25 00:00:00,A,1070
1306,1866,2025-04-29 00:00:00,B,1090
1307,1868,2023-10-31 00:00:00,A,1022
1308,1869,2026-04-19 00:00:00,A,1032
1309,1870,2026-12-29 00:00:00,C,1116
1310,1871,2022-02-26 00:00:00,C,1029
1311,1872,2026-11-07 00:00:00,A,1006
1312,1874,2024-05-02 00:00:00,C,1111
1313,1875,2022-10-14 00:00:00,C,1062
1314,1876,2025-01-03 00:00:00,C,1074
1315,1877,2024-10-20 00:00:00,A,1093
1316,1879,2023-10-14 00:00:00,A,1049
1317,1880,2027-02-13 00:00:00,C,1121
1318,1881,2026-06-27 00:00:00,C,1076
1319,1882,2021-10-12 00:00:00,A,1005
1320,1887,2026-06-06 00:00:00,A,1107
1321,1888,2026-11-01 00:00:00,A,1023
1322,1889,2022-05-22 00:00:00,A,1100
1323,1890,2022-01-21 00:00:00,A,1024
1324,1891,2024-11-16 00:00:00,C,1117
1325,1892,2026-07-19 00:00:00,A,1006
1326,1893,2024-08-02 00:00:00,A,1056
1327,1895,2023-12-04 00:00:00,A,1099
1328,1896,2024-06-30 00:00:00,A,1014
1329,1897,2025-04-16 00:00:00,A,1072
1330,1898,2023-12-30 00:00:00,A,1070
1331,1899,2022-02-03 00:00:00,A,1086
1332,1901,2026-03-09 00:00:00,A,1022
1333,1902,2025-05-28 00:00:00,A,1032
1334,1903,2023-12-11 00:00:00,C,1113
1335,1904,2026-05-26 00:00:00,C,1044
1336,1905,2022-09-25 00:00:00,C,1092
1337,1906,2023-11-06 00:00:00,A,1057
1338,1907,2027-01-28 00:00:00,A,1099
1339,1908,2027-03-02 00:00:00,A,1112
1340,1911,2025-05-26 00:00:00,A,1032
1341,1912,2021-05-03 00:00:00,A,1042
1342,1913,2023-06-30 00:00:00,A,1092
1343,1915,2022-10-01 00:00:00,C,1086
1344,1916,2027-08-27 00:00:00,C,1067
1345,1918,2024-07-05 00:00:00,A,1008
1346,1919,2023-01-11 00:00:00,C,1066
1347,1920,2026-03-23 00:00:00,A,1066
1348,1921,2024-08-08 00:00:00,A,1001
1349,1922,2025-05-06 00:00:00,C,1096
1350,1923,2025-02-04 00:00:00,C,1033
1351,1927,2025-10-25 00:00:00,C,1101
1352,1929,2023-11-09 00:00:00,B,1015
1353,1930,2022-11-07 00:00:00,A,1102
1354,1931,2024-05-22 00:00:00,B,1121
1355,1932,2024-10-31 00:00:00,B,1007
1356,1933,2026-08-02 00:00:00,A,1071
1357,1934,2022-02-10 00:00:00,A,1101
1358,1935,2025-10-26 00:00:00,C,1091
1359,1936,2022-10-09 00:00:00,C,1019
1360,1938,2027-04-05 00:00:00,A,1030
1361,1939,2025-10-04 00:00:00,A,1091
1362,1940,2025-11-22 00:00:00,A,1064
1363,1941,2021-05-21 00:00:00,A,1044
1364,1943,2021-10-17 00:00:00,A,1002
1365,1944,2023-01-18 00:00:00,B,1070
1366,1945,2023-02-10 00:00:00,C,1053
1367,1946,2023-11-24 00:00:00,C,1065
1368,1947,2025-06-22 00:00:00,C,1100
1369,1950,2025-12-31 00:00:00,A,1088
1370,1951,2026-06-05 00:00:00,A,1088
1371,1953,2023-08-13 00:00:00,A,1053
1372,1954,2024-01-29 00:00:00,A,1083
1373,1957,2021-11-27 00:00:00,A,1027
1374,1958,2027-05-06 00:00:00,A,1102
1375,1959,2026-01-03 00:00:00,C,1019
1376,1960,2022-03-31 00:00:00,C,1028
1377,1964,2024-12-24 00:00:00,A,1115
1378,1967,2026-05-23 00:00:00,C,1017
1379,1968,2026-06-14 00:00:00,B,1025
1380,1969,2025-09-23 00:00:00,A,1068
1381,1970,2027-02-13 00:00:00,C,1067
1382,1971,2025-10-28 00:00:00,A,1006
1383,1972,2027-01-29 00:00:00,A,1089
1384,1973,2025-04-10 00:00:00,C,1013
1385,1978,2025-03-17 00:00:00,A,1090
1386,1979,2026-10-08 00:00:00,A,1019
1387,1982,2021-08-25 00:00:00,A,1025
1388,1983,2026-07-24 00:00:00,C,1022
1389,1984,2021-11-10 00:00:00,A,1043
1390,1985,2024-11-14 00:00:00,A,1007
1391,1987,2025-08-16 00:00:00,A,1086
1392,1988,2026-09-01 00:00:00,A,1076
1393,1989,2023-10-13 00:00:00,A,1045
1394,1990,2022-07-26 00:00:00,B,1005
1395,1991,2024-12-27 00:00:00,A,1020
1396,1992,2022-06-25 00:00:00,A,1078
1397,1995,2026-01-17 00:00:00,A,1001
1398,1996,2026-07-03 00:00:00,A,1037
1399,1997,2021-11-06 00:00:00,B,1020
1400,1999,2026-08-27 00:00:00,A,1080
1401,2000,2023-12-02 00:00:00,C,1079
1402,2001,2024-05-27 00:00:00,A,1116
1403,2003,2027-01-02 00:00:00,C,1085
1404,2005,2024-06-10 00:00:00,C,1106
1405,2006,2025-05-04 00:00:00,A,1014
1406,2007,2026-08-30 00:00:00,A,1031
1407,2009,2025-10-16 00:00:00,A,1003
1408,2010,2024-10-18 00:00:00,A,1100
1409,2012,2022-04-08 00:00:00,A,1034
1410,2013,2024-10-31 00:00:00,C,1015
1411,2015,2025-04-20 00:00:00,C,1097
1412,2016,2025-07-20 00:00:00,A,1102
1413,2017,2026-05-17 00:00:00,B,1018
1414,2018,2025-01-13 00:00:00,A,1101
1415,2019,2022-05-16 00:00:00,A,1101
1416,2020,2022-12-28 00:00:00,A,1104
1417,2021,2025-12-05 00:00:00,B,1107
1418,2022,2022-06-11 00:00:00,A,1121
1419,2023,2026-07-07 00:00:00,A,1054
1420,2024,2021-04-10 00:00:00,A,1082
1421,2027,2022-06-19 00:00:00,A,1068
1422,2028,2025-09-26 00:00:00,A,1013
1423,2029,2022-04-19 00:00:00,C,1108
1424,2030,2025-07-30 00:00:00,C,1006
1425,2032,2023-09-14 00:00:00,A,1026
1426,2033,2022-08-10 00:00:00,A,1024
1427,2034,2024-01-28 00:00:00,C,1104
1428,2036,2027-08-28 00:00:00,C,1024
1429,2037,2023-11-02 00:00:00,A,1068
1430,2039,2025-05-25 00:00:00,A,1092
1431,2040,2025-11-13 00:00:00,A,1001
1432,2041,2022-04-29 00:00:00,A,1050
1433,2042,2024-05-07 00:00:00,B,1059
1434,2043,2023-11-05 00:00:00,A,1101
1435,2044,2026-03-31 00:00:00,C,1009
1436,2045,2026-09-23 00:00:00,A,1052
1437,2046,2024-09-12 00:00:00,C,1021
1438,2047,2024-09-12 00:00:00,B,1088
1439,2048,2022-09-12 00:00:00,A,1013
1440,2049,2021-06-24 00:00:00,A,1121
1441,2051,2024-12-28 00:00:00,C,1095
1442,2052,2026-01-12 00:00:00,A,1070
1443,2053,2022-11-21 00:00:00,C,1100
1444,2054,2026-07-02 00:00:00,A,1032
1445,2055,2026-07-25 00:00:00,A,1030
1446,2056,2023-12-14 00:00:00,A,1051
1447,2059,2021-10-23 00:00:00,A,1002
1448,2060,2024-11-23 00:00:00,C,1015
1449,2062,2026-11-25 00:00:00,A,1088
1450,2063,2024-06-28 00:00:00,A,1051
1451,2065,2025-03-14 00:00:00,C,1116
1452,2066,2025-11-16 00:00:00,B,1075
1453,2067,2026-01-03 00:00:00,C,1003
1454,2068,2025-07-08 00:00:00,A,1115
1455,2070,2022-09-18 00:00:00,C,1014
1456,2071,2021-11-17 00:00:00,C,1036
1457,2072,2027-02-02 00:00:00,A,1121
1458,2074,2023-02-21 00:00:00,A,1092
1459,2076,2025-10-17 00:00:00,A,1031
1460,2079,2023-08-07 00:00:00,C,1034
1461,2080,2026-02-22 00:00:00,A,1095
1462,2081,2025-07-12 00:00:00,A,1099
1463,2082,2025-09-28 00:00:00,B,1014
1464,2084,2025-04-11 00:00:00,C,1005
1465,2085,2023-03-31 00:00:00,C,1106
1466,2086,2022-11-16 00:00:00,A,1071
1467,2087,2023-10-31 00:00:00,A,1087
1468,2088,2021-08-23 00:00:00,A,1032
1469,2089,2025-03-05 00:00:00,A,1028
1470,2090,2021-10-11 00:00:00,A,1020
1471,2091,2024-12-29 00:00:00,C,1056
1472,2092,2024-09-07 00:00:00,A,1008
1473,2093,2024-01-29 00:00:00,C,1072
1474,2094,2021-12-16 00:00:00,A,1116
1475,2095,2026-07-28 00:00:00,C,1114
1476,2096,2021-09-09 00:00:00,A,1098
1477,2097,2025-11-25 00:00:00,A,1095
1478,2101,2022-05-10 00:00:00,A,1027
1479,2105,2025-04-10 00:00:00,C,1019
1480,2107,2023-01-27 00:00:00,A,1002
1481,2109,2026-07-08 00:00:00,A,1095
1482,2110,2022-03-27 00:00:00,B,1081
1483,2112,2022-02-04 00:00:00,C,1005
1484,2113,2021-09-30 00:00:00,C,1086
1485,2115,2027-06-13 00:00:00,C,1032
1486,2116,2024-04-08 00:00:00,C,1034
1487,2117,2025-05-27 00:00:00,A,1092
1488,2118,2021-05-06 00:00:00,C,1029
1489,2120,2024-09-23 00:00:00,A,1034
1490,2122,2021-08-18 00:00:00,A,1104
1491,2123,2024-06-29 00:00:00,C,1089
1492,2124,2026-04-07 00:00:00,B,1010
1493,2126,2024-02-08 00:00:00,A,1067
1494,2130,2021-03-25 00:00:00,C,1025
1495,2131,2025-12-01 00:00:00,C,1065
1496,2132,2026-11-15 00:00:00,A,1002
1497,2133,2025-10-03 00:00:00,C,1004
1498,2134,2022-11-25 00:00:00,A,1118
1499,2136,2024-07-15 00:00:00,A,1029
1500,2137,2022-05-09 00:00:00,C,1088
1501,2140,2025-07-29 00:00:00,A,1107
1502,2142,2027-04-05 00:00:00,A,1018
1503,2143,2022-09-10 00:00:00,A,1064
1504,2146,2026-11-13 00:00:00,A,1104
1505,2147,2022-10-05 00:00:00,A,1042
1506,2149,2025-12-19 00:00:00,C,1050
1507,2150,2022-08-22 00:00:00,A,1076
1508,2151,2025-10-20 00:00:00,A,1071
1509,2152,2023-05-10 00:00:00,C,1074
1510,2153,2025-12-20 00:00:00,C,1063
1511,2154,2025-07-20 00:00:00,A,1004
1512,2155,2021-06-13 00:00:00,C,1051
1513,2156,2023-09-15 00:00:00,A,1075
1514,2157,2021-08-10 00:00:00,A,1064
1515,2158,2023-06-19 00:00:00,A,1051
1516,2161,2027-01-03 00:00:00,A,1043
1517,2163,2024-10-06 00:00:00,C,1077
1518,2164,2026-05-16 00:00:00,C,1104
1519,2166,2025-02-24 00:00:00,A,1014
1520,2168,2023-04-23 00:00:00,A,1101
1521,2170,2023-11-02 00:00:00,C,1003
1522,2171,2021-08-31 00:00:00,A,1067
1523,2172,2026-05-20 00:00:00,A,1059
1524,2174,2024-07-19 00:00:00,A,1079
1525,2175,2024-02-22 00:00:00,C,1045
1526,2177,2026-04-06 00:00:00,A,1113
1527,2178,2023-11-08 00:00:00,B,1024
1528,2180,2021-10-04 00:00:00,C,1090
1529,2181,2023-12-08 00:00:00,A,1001
1530,2182,2025-04-20 00:00:00,C,1106
1531,2184,2025-01-12 00:00:00,C,1110
1532,2185,2024-08-20 00:00:00,A,1012
1533,2187,2024-04-22 00:00:00,C,1023
1534,2188,2026-04-27 00:00:00,B,1065
1535,2189,2026-04-10 00:00:00,A,1008
1536,2191,2026-10-01 00:00:00,A,1081
1537,2192,2026-08-14 00:00:00,B,1034
1538,2193,2026-10-26 00:00:00,A,1034
1539,2194,2026-07-28 00:00:00,A,1076
1540,2198,2024-11-18 00:00:00,A,1092
1541,2199,2025-06-22 00:00:00,C,1109
1542,2203,2021-02-21 00:00:00,A,1105
1543,2204,2025-12-23 00:00:00,A,1066
1544,2206,2024-03-10 00:00:00,C,1028
1545,2207,2025-11-12 00:00:00,A,1035
1546,2208,2024-08-08 00:00:00,C,1115
1547,2209,2024-06-10 00:00:00,A,1099
1548,2210,2025-10-09 00:00:00,A,1046
1549,2212,2026-07-27 00:00:00,C,1099
1550,2213,2025-10-23 00:00:00,C,1023
1551,2214,2026-09-15 00:00:00,C,1089
1552,2217,2025-11-29 00:00:00,A,1060
1553,2218,2025-04-18 00:00:00,A,1078
1554,2219,2024-04-05 00:00:00,A,1055
1555,2221,2025-06-05 00:00:00,A,1018
1556,2222,2027-03-01 00:00:00,A,1035
1557,2223,2026-03-24 00:00:00,A,1080
1558,2225,2022-04-18 00:00:00,B,1012
1559,2226,2021-07-09 00:00:00,A,1099
1560,2228,2022-09-28 00:00:00,C,1112
1561,2231,2023-07-17 00:00:00,A,1091
1562,2232,2025-09-09 00:00:00,A,1036
1563,2234,2024-07-22 00:00:00,C,1043
1564,2235,2023-09-10 00:00:00,A,1086
1565,2236,2025-08-28 00:00:00,A,1008
1566,2237,2026-12-20 00:00:00,C,1114
1567,2238,2024-11-20 00:00:00,A,1009
1568,2239,2023-02-24 00:00:00,A,1086
1569,2241,2025-11-06 00:00:00,A,1109
1570,2243,2027-04-14 00:00:00,A,1090
1571,2245,2025-09-17 00:00:00,C,1006
1572,2247,2022-08-13 00:00:00,C,1048
1573,2248,2027-01-29 00:00:00,C,1022
1574,2249,2025-01-10 00:00:00,A,1061
1575,2253,2026-10-07 00:00:00,C,1016
1576,2254,2026-11-28 00:00:00,A,1036
1577,2257,2023-01-04 00:00:00,C,1046
1578,2258,2021-07-17 00:00:00,C,1015
1579,2259,2025-10-10 00:00:00,C,1068
1580,2261,2022-01-20 00:00:00,A,1054
1581,2262,2026-12-18 00:00:00,A,1062
1582,2264,2022-03-05 00:00:00,A,1063
1583,2265,2026-07-09 00:00:00,A,1062
1584,2266,2025-05-27 00:00:00,A,1100
1585,2267,2023-08-18 00:00:00,A,1007
1586,2269,2025-10-01 00:00:00,C,1105
1587,2270,2023-04-11 00:00:00,A,1019
1588,2271,2024-03-24 00:00:00,C,1112
1589,2272,2026-09-17 00:00:00,C,1009
1590,2273,2026-05-13 00:00:00,C,1054
1591,2274,2023-06-28 00:00:00,A,1100
1592,2275,2024-07-29 00:00:00,A,1117
1593,2276,2023-11-03 00:00:00,C,1026
1594,2277,2026-05-26 00:00:00,A,1032
1595,2278,2022-06-18 00:00:00,A,1072
1596,2279,2024-06-23 00:00:00,A,1059
1597,2280,2026-07-25 00:00:00,A,1063
1598,2282,2027-04-06 00:00:00,A,1060
1599,2283,2027-03-11 00:00:00,A,1054
1600,2287,2027-02-06 00:00:00,A,1048
1601,2288,2025-03-01 00:00:00,A,1100
1602,2289,2027-02-26 00:00:00,A,1096
1603,2290,2025-11-26 00:00:00,C,1028
1604,2292,2022-10-05 00:00:00,A,1106
1605,2293,2024-03-22 00:00:00,C,1108
1606,2294,2022-07-20 00:00:00,A,1023
1607,2295,2021-11-15 00:00:00,A,1106
1608,2300,2026-06-22 00:00:00,A,1016
1609,2301,2025-05-01 00:00:00,B,1014
1610,2302,2026-10-07 00:00:00,A,1085
1611,2307,2023-12-14 00:00:00,A,1028
1612,2308,2022-01-08 00:00:00,C,1004
1613,2309,2022-01-25 00:00:00,C,1092
1614,2310,2026-08-22 00:00:00,A,1118
1615,2312,2024-08-19 00:00:00,A,1050
1616,2313,2027-05-07 00:00:00,A,1097
1617,2314,2026-05-21 00:00:00,C,1091
1618,2315,2025-03-17 00:00:00,A,1049
1619,2316,2023-05-18 00:00:00,C,1112
1620,2317,2027-01-21 00:00:00,A,1090
1621,2319,2026-02-16 00:00:00,A,1093
1622,2320,2026-01-04 00:00:00,C,1040
1623,2322,2026-07-25 00:00:00,A,1029
1624,2323,2024-09-27 00:00:00,A,1046
1625,2324,2023-03-27 00:00:00,A,1091
1626,2325,2025-03-05 00:00:00,A,1090
1627,2326,2023-03-22 00:00:00,A,1043
1628,2327,2023-05-06 00:00:00,B,1001
1629,2330,2026-07-13 00:00:00,A,1086
1630,2332,2025-05-02 00:00:00,C,1094
1631,2334,2026-03-20 00:00:00,A,1103
1632,2335,2022-06-30 00:00:00,A,1101
1633,2336,2025-03-20 00:00:00,A,1017
1634,2337,2025-09-19 00:00:00,A,1004
1635,2338,2026-09-10 00:00:00,A,1033
1636,2339,2024-08-17 00:00:00,C,1111
1637,2340,2027-08-03 00:00:00,A,1003
1638,2342,2024-09-28 00:00:00,C,1040
1639,2343,2024-10-12 00:00:00,A,1117
1640,2344,2025-03-08 00:00:00,A,1097
1641,2346,2026-09-13 00:00:00,B,1096
1642,2347,2022-06-17 00:00:00,A,1020
1643,2348,2024-03-22 00:00:00,A,1028
1644,2350,2025-02-25 00:00:00,A,1045
1645,2351,2025-02-07 00:00:00,C,1039
1646,2352,2026-09-10 00:00:00,A,1090
1647,2354,2022-08-06 00:00:00,A,1021
1648,2356,2025-11-18 00:00:00,C,1081
1649,2358,2022-05-28 00:00:00,A,1018
1650,2359,2024-04-24 00:00:00,A,1090
1651,2362,2022-08-27 00:00:00,A,1004
1652,2363,2024-04-16 00:00:00,C,1068
1653,2364,2024-11-16 00:00:00,A,1085
1654,2365,2026-04-13 00:00:00,C,1091
1655,2367,2026-07-29 00:00:00,A,1110
1656,2371,2027-02-04 00:00:00,A,1038
1657,2372,2023-05-20 00:00:00,A,1115
1658,2373,2027-01-21 00:00:00,A,1058
1659,2374,2023-06-24 00:00:00,A,1050
1660,2376,2023-02-15 00:00:00,A,1017
1661,2378,2027-02-08 00:00:00,A,1041
1662,2379,2026-03-21 00:00:00,A,1034
1663,2380,2026-09-27 00:00:00,A,1046
1664,2381,2023-07-21 00:00:00,A,1025
1665,2382,2022-05-09 00:00:00,A,1074
1666,2383,2024-10-03 00:00:00,C,1037
1667,2384,2026-04-07 00:00:00,C,1009
1668,2385,2023-09-27 00:00:00,A,1063
1669,2386,2023-09-24 00:00:00,A,1106
1670,2388,2021-12-01 00:00:00,A,1049
1671,2389,2024-09-19 00:00:00,A,1100
1672,2390,2021-10-12 00:00:00,A,1049
1673,2391,2024-12-23 00:00:00,A,1059
1674,2392,2027-10-22 00:00:00,C,1094
1675,2393,2027-02-24 00:00:00,A,1071
1676,2394,2024-01-29 00:00:00,A,1042
1677,2395,2022-12-11 00:00:00,A,1018
1678,2396,2021-11-18 00:00:00,A,1112
1679,2398,2023-01-08 00:00:00,C,1005
1680,2399,2027-04-14 00:00:00,A,1027
1681,2400,2021-12-05 00:00:00,C,1003
1682,2401,2021-09-20 00:00:00,C,1053
1683,2402,2023-05-04 00:00:00,A,1096
1684,2403,2023-12-09 00:00:00,A,1090
1685,2404,2021-10-05 00:00:00,C,1023
1686,2405,2026-11-27 00:00:00,C,1102
1687,2406,2022-08-05 00:00:00,A,1100
1688,2407,2023-02-09 00:00:00,C,1026
1689,2411,2024-07-28 00:00:00,C,1062
1690,2412,2026-02-19 00:00:00,A,1065
1691,2413,2026-05-05 00:00:00,C,1057
1692,2414,2027-03-01 00:00:00,A,1014
1693,2417,2024-04-16 00:00:00,A,1078
1694,2418,2022-12-07 00:00:00,C,1003
1695,2419,2026-02-22 00:00:00,A,1063
1696,2420,2025-03-26 00:00:00,B,1100
1697,2422,2026-02-28 00:00:00,A,1097
1698,2425,2027-04-25 00:00:00,A,1007
1699,2428,2021-05-05 00:00:00,A,1058
1700,2429,2022-10-06 00:00:00,A,1093
1701,2430,2026-12-29 00:00:00,A,1027
1702,2431,2025-12-27 00:00:00,A,1061
1703,2432,2022-12-20 00:00:00,A,1024
1704,2434,2025-01-24 00:00:00,B,1050
1705,2435,2022-08-22 00:00:00,A,1110
1706,2437,2023-06-07 00:00:00,B,1058
1707,2438,2024-08-28 00:00:00,A,1006
1708,2439,2022-04-22 00:00:00,A,1045
1709,2440,2022-02-20 00:00:00,A,1104
1710,2441,2025-04-13 00:00:00,A,1011
1711,2442,2025-09-16 00:00:00,C,1077
1712,2443,2024-06-03 00:00:00,C,1039
1713,2444,2022-02-06 00:00:00,A,1050
1714,2445,2022-04-26 00:00:00,A,1054
1715,2446,2025-10-04 00:00:00,A,1090
1716,2447,2025-07-03 00:00:00,C,1092
1717,2448,2026-02-18 00:00:00,B,1048
1718,2449,2021-08-27 00:00:00,A,1100
1719,2450,2023-06-21 00:00:00,A,1095
1720,2451,2024-04-20 00:00:00,A,1039
1721,2452,2023-11-27 00:00:00,A,1099
1722,2454,2023-09-20 00:00:00,A,1097
1723,2457,2022-08-13 00:00:00,C,1031
1724,2458,2026-12-04 00:00:00,A,1118
1725,2459,2021-07-07 00:00:00,A,1002
1726,2460,2021-11-02 00:00:00,C,1059
1727,2461,2026-12-30 00:00:00,A,1043
1728,2462,2023-10-22 00:00:00,C,1046
1729,2463,2026-07-21 00:00:00,A,1094
1730,2464,2025-12-09 00:00:00,A,1051
1731,2465,2025-09-10 00:00:00,A,1087
1732,2466,2026-02-13 00:00:00,A,1025
1733,2467,2025-11-12 00:00:00,A,1045
1734,2469,2026-09-01 00:00:00,A,1034
1735,2470,2026-07-13 00:00:00,A,1031
1736,2471,2025-12-06 00:00:00,B,1120
1737,2472,2024-04-18 00:00:00,A,1023
1738,2473,2022-07-03 00:00:00,A,1037
1739,2475,2022-09-05 00:00:00,A,1120
1740,2476,2023-05-29 00:00:00,A,1020
1741,2477,2022-06-10 00:00:00,A,1001
1742,2478,2027-07-06 00:00:00,A,1046
1743,2479,2026-04-02 00:00:00,C,1042
1744,2480,2022-04-21 00:00:00,A,1044
1745,2481,2023-03-21 00:00:00,A,1055
1746,2484,2024-10-07 00:00:00,A,1024
1747,2485,2022-06-16 00:00:00,A,1021
1748,2486,2025-11-19 00:00:00,A,1068
1749,2487,2026-07-27 00:00:00,A,1016
1750,2488,2027-08-12 00:00:00,A,1029
1751,2489,2021-11-10 00:00:00,A,1043
1752,2491,2024-08-08 00:00:00,A,1047
1753,2492,2025-09-18 00:00:00,A,1072
1754,2494,2022-12-30 00:00:00,C,1049
1755,2498,2024-03-11 00:00:00,A,1015
1756,2501,2025-03-04 00:00:00,B,1099
1757,2502,2021-05-02 00:00:00,A,1027
1758,2504,2025-10-16 00:00:00,C,1066
1759,2505,2025-07-15 00:00:00,A,1022
1760,2507,2025-04-13 00:00:00,A,1120
1761,2509,2027-01-22 00:00:00,A,1111
1762,2510,2021-09-29 00:00:00,C,1010
1763,2511,2025-10-03 00:00:00,A,1043
1764,2512,2021-11-21 00:00:00,A,1094
1765,2513,2022-05-23 00:00:00,A,1044
1766,2514,2024-09-06 00:00:00,B,1051
1767,2516,2022-02-22 00:00:00,A,1033
1768,2520,2025-02-26 00:00:00,A,1029
1769,2521,2025-11-22 00:00:00,A,1034
1770,2523,2026-12-16 00:00:00,C,1025
1771,2524,2025-11-12 00:00:00,A,1055
1772,2525,2025-02-21 00:00:00,C,1008
1773,2526,2024-10-26 00:00:00,A,1058
1774,2527,2024-09-16 00:00:00,A,1091
1775,2528,2025-02-23 00:00:00,A,1035
1776,2529,2024-09-07 00:00:00,A,1068
1777,2530,2025-08-08 00:00:00,A,1096
1778,2532,2023-08-11 00:00:00,A,1019
1779,2534,2024-03-12 00:00:00,A,1057
1780,2535,2022-05-07 00:00:00,A,1033
1781,2537,2022-12-12 00:00:00,A,1002
1782,2538,2026-10-13 00:00:00,A,1093
1783,2540,2024-07-09 00:00:00,A,1104
1784,2541,2023-05-26 00:00:00,A,1059
1785,2542,2022-03-03 00:00:00,C,1019
1786,2544,2023-08-21 00:00:00,C,1108
1787,2545,2025-01-11 00:00:00,C,1041
1788,2546,2021-04-30 00:00:00,A,1095
1789,2548,2022-01-20 00:00:00,A,1043
1790,2549,2027-09-04 00:00:00,C,1003
1791,2550,2025-01-01 00:00:00,A,1034
1792,2553,2027-05-26 00:00:00,A,1037
1793,2556,2023-09-04 00:00:00,C,1100
1794,2558,2024-12-31 00:00:00,A,1075
1795,2560,2025-07-01 00:00:00,C,1054
1796,2561,2025-05-14 00:00:00,A,1034
1797,2562,2023-08-15 00:00:00,A,1044
1798,2563,2024-12-19 00:00:00,A,1089
1799,2564,2024-05-09 00:00:00,C,1004
1800,2565,2026-11-30 00:00:00,A,1098
1801,2566,2022-07-23 00:00:00,A,1121
1802,2567,2024-04-19 00:00:00,A,1067
1803,2568,2024-08-17 00:00:00,B,1038
1804,2570,2026-02-20 00:00:00,A,1012
1805,2574,2022-04-05 00:00:00,A,1113
1806,2575,2024-11-25 00:00:00,A,1108
1807,2576,2022-02-18 00:00:00,C,1101
1808,2578,2024-07-13 00:00:00,A,1119
1809,2580,2025-11-12 00:00:00,A,1013
1810,2584,2022-07-28 00:00:00,A,1004
1811,2585,2025-03-17 00:00:00,C,1013
1812,2587,2027-01-12 00:00:00,A,1086
1813,2588,2025-04-03 00:00:00,A,1024
1814,2591,2024-12-24 00:00:00,A,1017
1815,2593,2024-09-08 00:00:00,A,1092
